ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
133,False,1,94,82,88,2,266
134,True,1,97,94,85,2,278
135,True,1,56,100,54,3,213
136,True,2,81,89,89,8,267
137,False,1,74,100,64,4,242
138,True,1,71,95,66,3,235
139,False,1,84,86,61,8,239
140,False,1,56,47,56,8,167
141,False,1,93,65,85,8,251
142,True,2,58,74,89,5,226
143,True,1,77,70,75,9,231
144,False,1,73,95,82,7,257
145,True,1,79,64,66,3,212
146,True,1,92,60,60,0,212
147,True,1,62,57,94,6,219
148,True,1,79,92,73,7,251
150,True,1,55,63,45,10,173
151,False,1,50,51,82,6,189
152,False,2,48,100,45,10,203
472,False,2,59,99,78,6,242
475,True,1,60,63,61,5,189
478,False,2,54,51,55,7,167
479,False,2,52,79,67,3,201
485,True,3,70,99,73,8,250
488,False,2,57,97,70,5,229
492,True,1,47,74,48,2,171
495,False,3,84,84,84,3,255
498,False,2,86,96,78,3,263
499,False,1,69,95,90,5,259
502,True,1,96,94,62,0,252
504,False,1,60,87,60,4,211
515,True,1,64,65,53,2,184
516,True,3,86,65,56,8,215
517,False,1,59,87,82,2,230
518,False,2,53,56,91,0,200
523,True,1,85,50,97,10,242
526,True,2,91,45,48,6,190
527,True,1,55,71,76,6,208
528,False,2,51,98,75,9,233
534,False,2,66,58,57,6,187
537,False,1,68,45,72,1,186
538,True,1,63,97,87,10,257
539,False,1,83,75,57,1,216
540,True,1,46,58,55,10,169
541,True,1,63,50,75,1,189
542,False,1,64,95,70,7,236
543,False,1,76,87,61,1,225
544,True,1,86,79,69,2,236
545,True,1,68,69,68,2,207
546,True,1,73,47,61,7,188
547,False,1,74,61,59,4,198
548,True,1,81,48,54,10,193
549,False,1,51,50,87,5,193
550,True,1,96,79,71,9,255
551,True,1,59,80,48,6,193
552,False,1,97,78,71,8,254
553,False,1,88,100,75,9,272
554,True,1,60,75,64,1,200
555,True,1,70,99,90,0,259
556,True,1,77,81,78,9,245
557,True,1,88,84,54,1,227
558,False,1,93,73,56,2,224
559,True,1,58,96,57,2,213
560,False,1,47,72,50,10,179
561,True,1,72,57,97,10,236
562,True,1,54,98,83,4,239
563,True,1,65,91,96,1,253
564,False,1,50,69,80,6,205
565,False,1,80,65,99,4,248
566,False,1,78,74,100,0,252
567,True,1,95,89,84,9,277
568,True,1,78,95,71,1,245
569,False,1,71,54,54,9,188
570,True,1,82,82,93,1,258
571,True,1,51,81,94,1,227
572,False,1,95,63,100,8,266
573,True,1,67,71,61,6,205
574,True,1,86,76,81,9,252
575,True,1,75,47,56,4,182
576,False,1,70,54,84,9,217
577,False,1,88,89,70,0,247
578,False,1,70,66,89,3,228
579,False,1,48,92,75,4,219
580,False,1,68,46,66,4,184
581,True,1,64,62,98,7,231
582,False,1,99,89,88,1,277
583,False,1,100,59,53,4,216
584,True,1,92,73,94,5,264
585,False,1,62,91,71,9,233
586,True,1,86,50,57,7,200
587,False,1,58,97,71,7,233
588,True,1,93,78,100,5,276
589,False,1,97,48,77,2,224
590,True,1,49,64,90,8,211
591,False,1,70,53,94,8,225
592,False,1,81,46,56,3,186
593,True,1,98,57,98,0,253
594,True,1,60,47,74,0,181
595,True,1,68,90,57,4,219
596,False,1,68,97,74,8,247
597,True,1,70,85,52,10,217
598,True,1,46,60,68,7,181
599,True,1,83,73,56,7,219
600,True,1,82,80,67,5,234
601,False,1,55,98,61,1,215
602,True,1,63,46,69,0,178
603,True,1,55,99,81,3,238
604,False,1,99,59,86,3,247
605,True,1,88,58,62,10,218
606,True,1,71,77,46,10,204
607,True,1,45,75,53,10,183
608,False,1,56,83,96,0,235
609,False,1,59,61,83,4,207
610,True,1,90,90,86,4,270
611,True,1,72,69,99,5,245
612,True,1,74,61,58,7,200
613,True,1,64,88,78,9,239
614,False,1,70,82,51,0,203
615,False,1,77,87,98,5,267
616,True,1,80,86,83,9,258
617,True,1,63,64,88,1,216
618,False,1,75,49,66,4,194
619,True,1,85,65,100,4,254
620,True,1,61,86,90,10,247
621,True,1,64,57,54,8,183
622,False,1,93,60,48,9,210
623,False,1,70,87,65,10,232
624,False,1,53,91,46,10,200
625,True,1,76,63,61,6,206
626,True,1,70,69,92,0,231
627,False,1,82,90,81,3,256
628,False,1,66,91,90,3,250
629,True,1,88,79,85,7,259
630,False,1,87,67,77,4,235
631,True,1,99,55,98,10,262
632,True,1,80,56,63,1,200
633,False,1,75,53,92,4,224
634,False,1,91,96,80,2,269
635,True,1,88,66,86,1,241
636,False,1,59,67,59,4,189
637,True,1,71,95,66,5,237
638,True,1,61,82,63,7,213
639,True,1,99,52,75,0,226
640,True,1,100,85,82,9,276
641,False,1,84,49,75,3,211
642,True,1,77,52,100,10,239
643,False,1,69,78,64,6,217
644,False,1,48,100,99,2,249
645,True,1,53,57,66,6,182
646,False,1,81,74,54,5,214
647,False,1,100,90,56,1,247
648,True,1,76,66,85,2,229
649,False,1,65,85,48,0,198
650,False,1,73,62,58,2,195
651,False,1,81,93,55,7,236
652,True,1,95,93,94,1,283
653,True,1,53,84,72,10,219
654,False,1,72,70,72,7,221
655,True,1,69,45,47,8,169
656,True,1,57,91,68,0,216
657,True,1,65,93,98,8,264
658,True,1,57,46,88,0,191
659,False,1,85,91,60,3,239
660,True,1,89,67,64,2,222
661,False,1,51,69,77,9,206
662,True,1,64,55,49,0,168
663,True,1,64,63,74,8,209
664,True,1,83,78,66,6,233
665,False,1,88,53,66,7,214
666,True,1,67,93,57,2,219
667,False,1,96,70,46,3,215
668,True,1,59,91,53,3,206
669,False,1,91,46,82,8,227
670,True,1,55,52,68,10,185
671,True,1,95,47,69,10,221
672,True,1,61,94,79,9,243
673,False,1,48,83,48,10,189
674,True,1,51,86,98,0,235
675,True,1,48,89,52,6,195
676,True,1,73,69,52,8,202
677,True,1,61,75,89,2,227
678,True,1,58,89,88,10,245
679,True,1,45,64,71,10,190
680,False,1,51,87,78,4,220
681,False,1,84,83,89,2,258
682,True,1,71,98,51,8,228
683,True,1,91,84,52,4,231
684,False,1,52,95,51,7,205
685,False,1,57,83,57,4,201
686,False,1,98,78,57,5,238
687,False,1,90,71,63,2,226
688,False,1,47,80,76,3,206
689,True,1,89,75,66,3,233
690,False,1,45,45,87,1,178
691,True,1,52,98,81,10,241
692,True,1,76,54,50,8,188
693,False,1,49,91,91,1,232
694,True,1,61,86,59,7,213
695,False,1,63,61,74,0,198
696,True,1,51,97,56,0,204
697,True,1,99,63,68,10,240
698,False,1,65,72,92,1,230
699,True,1,51,99,93,0,243
700,False,1,45,99,53,10,207
701,True,1,86,55,66,5,212
702,False,1,73,84,62,1,220
703,True,1,68,97,66,2,233
704,False,1,52,70,70,7,199
705,True,1,62,98,69,7,236
706,True,1,96,71,86,2,255
707,True,1,52,53,89,0,194
708,True,1,99,55,51,6,211
709,False,1,82,75,96,9,262
710,True,1,88,73,56,9,226
711,True,1,69,94,67,9,239
712,False,1,46,100,88,2,236
713,True,1,75,76,52,6,209
714,False,1,73,47,49,4,173
715,False,1,86,65,45,10,206
716,True,1,78,94,92,9,273
717,True,1,91,81,59,10,241
718,False,1,100,66,78,8,252
719,True,1,89,89,84,1,263
720,True,1,72,87,91,3,253
721,False,1,75,67,87,10,239
722,False,1,86,69,54,8,217
723,True,1,84,48,45,10,187
724,True,1,55,77,99,7,238
725,True,1,99,76,100,2,277
726,False,1,49,93,76,5,223
727,True,1,60,66,62,0,188
728,True,1,77,59,80,10,226
729,True,1,69,70,97,3,239
730,False,1,50,74,73,9,206
731,False,1,73,50,99,7,229
732,True,1,73,65,52,7,197
733,True,1,92,86,46,1,225
734,True,1,70,71,47,8,196
735,True,1,80,45,97,1,223
736,False,1,95,83,84,10,272
737,False,1,64,77,80,3,224
738,True,1,86,87,74,5,252
739,False,1,68,97,48,3,216
740,False,1,99,74,66,8,247
741,False,1,94,84,83,7,268
742,False,1,90,87,68,7,252
743,True,1,51,93,87,3,234
744,True,1,66,67,98,10,241
745,False,2,89,51,47,2,189
746,True,1,51,61,84,3,199
747,True,1,52,99,70,3,224
748,False,2,51,93,71,0,215
749,False,2,94,73,74,10,251
750,True,2,76,45,78,0,199
751,True,1,77,94,56,9,236
752,False,1,91,97,53,1,242
753,False,3,77,69,71,9,226
754,True,1,70,66,63,7,206
755,True,1,53,71,83,8,215
756,False,1,90,92,80,10,272
757,True,1,57,58,84,4,203
758,False,2,90,86,56,8,240
759,True,1,90,52,93,5,240
760,False,1,88,92,98,8,286
761,True,1,78,51,46,6,181
762,True,1,48,87,48,3,186
763,True,2,88,61,54,0,203
764,False,2,93,79,47,5,224
765,True,1,92,86,80,6,264
766,True,1,77,95,95,4,271
767,False,1,69,69,71,10,219
768,True,1,45,92,61,3,201
769,False,2,85,90,90,10,275
770,False,2,94,91,57,4,246
771,True,1,56,56,92,8,212
772,False,2,69,47,72,4,192
773,False,1,55,82,99,4,240
774,False,1,66,74,90,2,232
775,False,2,54,65,83,0,202
776,False,1,76,95,81,8,260
777,False,1,78,59,56,8,201
778,False,1,95,77,55,6,233
779,False,2,50,67,59,3,179
780,True,1,68,63,58,9,198
781,False,1,52,87,67,7,213
782,True,1,86,84,84,3,257
783,True,1,88,65,69,1,223
784,True,1,46,78,97,5,226
785,False,1,76,47,63,10,196
786,False,1,65,77,50,1,193
787,False,3,94,79,79,0,252
788,False,2,87,85,94,3,269
789,True,1,58,79,98,6,241
790,False,1,46,74,90,5,215
791,False,2,50,49,48,2,149
792,False,1,81,97,59,4,241
793,True,1,85,70,72,5,232
