ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
495,True,1,81,83,83,3,250
498,True,1,90,90,73,3,256
499,False,1,63,88,91,6,248
502,False,2,91,90,56,2,239
504,True,3,60,90,64,6,220
515,True,1,70,65,56,2,193
516,False,2,82,66,51,10,209
518,True,2,54,62,93,3,212
523,True,1,86,48,94,10,238
526,False,2,93,45,45,2,185
527,True,2,54,77,78,5,214
534,False,2,73,59,51,7,190
537,True,1,66,47,77,0,190
538,True,1,62,100,90,10,262
539,True,1,83,67,53,0,203
540,True,1,45,53,54,10,162
541,True,1,62,45,75,0,182
542,True,1,64,97,75,6,242
543,True,1,83,85,60,2,230
545,True,1,71,73,68,3,215
546,True,1,71,48,56,4,179
548,True,1,83,50,64,10,207
550,True,1,100,75,74,10,259
551,True,1,59,83,45,7,194
552,True,1,100,76,67,7,250
553,True,1,83,98,69,8,258
554,True,1,65,82,67,2,216
555,True,1,77,96,90,1,264
556,True,1,71,91,79,6,247
557,True,1,82,82,64,2,230
558,False,1,99,73,48,0,220
559,False,1,52,95,59,0,206
560,True,1,49,77,47,8,181
561,True,1,67,55,95,10,227
562,False,1,58,97,82,6,243
563,True,1,61,96,90,1,248
565,True,1,87,68,92,2,249
566,True,1,75,74,93,0,242
567,True,1,93,90,83,9,275
568,True,1,77,89,70,0,236
569,True,1,70,48,47,7,172
570,True,1,80,77,90,0,247
571,True,1,51,80,100,2,233
572,True,1,100,64,100,10,274
573,True,1,65,70,60,6,201
574,True,1,87,71,77,10,245
575,True,1,84,48,52,7,191
576,True,1,67,53,92,10,222
577,True,1,88,90,69,0,247
578,True,1,66,71,81,5,223
581,True,1,74,71,100,7,252
582,True,1,94,87,97,0,278
583,True,1,100,57,55,2,214
584,True,1,91,71,86,1,249
586,True,1,89,51,61,8,209
587,True,1,61,89,67,8,225
588,True,1,88,82,98,8,276
590,True,1,56,68,90,10,224
591,True,1,76,50,89,9,224
592,True,1,72,45,64,1,182
593,True,1,95,55,95,1,246
594,True,1,54,45,82,2,183
595,True,1,62,94,61,4,221
596,True,1,68,94,70,7,239
597,True,1,67,89,46,10,212
598,True,1,45,62,72,5,184
599,True,1,82,81,56,5,224
600,True,1,79,77,72,4,232
602,True,1,65,45,62,2,174
603,True,1,57,100,84,2,243
604,True,1,95,59,89,6,249
605,True,1,90,59,57,8,214
606,True,1,64,86,45,10,205
607,True,1,52,79,55,10,196
609,False,1,67,57,86,6,216
610,True,1,97,94,79,4,274
611,True,1,78,78,100,5,261
612,True,1,68,58,60,8,194
613,False,1,64,87,86,10,247
614,True,1,64,80,53,1,198
615,True,1,73,92,97,6,268
616,True,1,80,92,84,8,264
617,True,1,61,73,81,3,218
618,False,1,69,45,64,6,184
620,True,1,71,85,94,10,260
621,True,1,66,63,48,10,187
622,True,1,86,62,46,7,201
623,True,1,66,87,63,9,225
625,False,1,75,71,57,2,205
626,True,1,74,70,96,3,243
627,True,1,89,90,80,4,263
628,True,1,69,91,86,5,251
631,True,1,96,48,94,9,247
632,False,1,81,54,65,1,201
633,True,1,72,52,94,2,220
634,True,1,82,90,71,2,245
635,True,1,83,67,88,0,238
636,True,1,53,71,50,3,177
637,True,1,69,98,69,2,238
638,True,1,53,84,68,5,210
639,True,1,96,55,77,3,231
640,True,1,95,85,80,9,269
641,True,1,80,50,75,2,207
642,True,1,79,59,93,10,241
643,True,1,67,77,64,2,210
644,True,1,46,95,100,1,242
645,True,1,45,54,66,6,171
646,True,1,73,69,50,4,196
647,True,1,94,89,48,2,233
648,True,1,80,56,81,2,219
650,True,1,68,62,57,2,189
651,True,1,77,86,54,7,224
652,True,1,96,95,96,1,288
653,True,1,50,87,77,9,223
654,True,1,70,70,73,8,221
655,True,1,77,50,45,8,180
656,True,1,53,86,73,2,214
658,True,1,60,49,89,0,198
659,True,1,87,85,59,3,234
660,True,1,93,72,66,2,233
661,True,1,52,69,75,7,203
664,True,1,80,85,67,4,236
665,True,1,91,50,65,8,214
667,True,1,98,73,48,3,222
669,True,1,92,51,86,9,238
670,True,1,53,53,70,10,186
671,True,1,95,47,68,7,217
672,True,1,63,86,77,6,232
673,True,1,47,84,48,8,187
674,False,1,58,89,98,0,245
675,True,1,46,91,58,3,198
678,False,1,58,81,94,8,241
679,True,1,47,59,78,10,194
681,True,1,88,86,91,3,268
682,True,1,67,100,52,10,229
683,True,1,89,80,46,5,220
684,True,1,54,98,51,6,209
687,True,1,91,66,72,2,231
688,True,1,56,74,86,4,220
690,True,1,45,45,86,3,179
692,True,1,75,49,55,7,186
693,True,1,45,81,86,1,213
694,True,1,55,86,60,7,208
695,True,1,68,64,83,1,216
696,True,1,52,89,55,0,196
697,True,1,89,64,70,9,232
698,True,1,72,76,92,0,240
699,True,1,49,100,93,0,242
700,True,1,49,100,56,10,215
701,True,1,86,56,71,7,220
702,True,1,72,80,68,4,224
703,True,1,62,96,65,5,228
704,False,1,51,76,75,7,209
705,True,1,63,99,62,5,229
706,True,1,95,69,92,3,259
707,True,1,55,50,89,0,194
708,False,1,91,57,48,5,201
709,False,1,81,79,89,10,259
710,True,1,88,79,59,10,236
711,False,1,68,95,73,5,241
712,True,1,45,97,87,0,229
713,True,1,74,74,53,7,208
714,True,1,75,50,52,4,181
715,True,1,84,70,45,8,207
716,True,1,79,92,100,6,277
717,True,1,91,73,68,9,241
718,True,1,100,72,83,9,264
719,True,1,87,83,92,3,265
720,True,1,65,88,83,4,240
721,True,1,81,67,86,7,241
722,True,1,83,69,54,8,214
723,True,1,85,45,47,10,187
724,True,1,57,77,100,7,241
725,True,1,90,67,100,2,259
726,True,1,51,91,78,4,224
727,True,1,54,63,67,3,187
728,True,1,75,59,83,10,227
729,True,1,64,64,100,6,234
730,True,1,56,75,75,10,216
731,True,1,71,55,100,4,230
732,True,1,82,67,45,7,201
734,True,1,72,75,50,10,207
735,True,1,82,50,96,0,228
736,True,1,90,88,84,9,271
737,True,1,60,77,79,1,217
738,True,1,80,87,77,4,248
739,True,1,69,94,52,3,218
740,True,1,100,82,66,6,254
741,True,1,97,93,83,7,280
742,True,1,90,83,72,5,250
744,True,1,70,69,96,10,245
745,True,2,83,45,45,2,175
746,True,1,53,71,80,0,204
747,True,1,48,93,75,2,218
748,True,1,51,97,73,2,223
750,True,1,78,50,74,1,203
751,True,1,76,91,62,7,236
752,True,1,83,97,56,2,238
754,True,1,70,74,58,3,205
755,True,1,56,79,76,9,220
756,False,1,90,100,75,10,275
757,False,1,53,63,77,3,196
760,False,2,86,83,95,10,274
761,True,1,83,51,49,4,187
762,True,1,49,91,46,1,187
763,True,1,91,60,47,1,199
764,True,1,87,74,46,4,211
765,True,1,100,87,90,9,286
766,True,1,78,97,94,8,277
767,True,1,73,65,68,10,216
770,False,2,100,92,62,4,258
771,True,1,61,53,92,10,216
772,True,2,63,45,73,3,184
775,False,2,57,71,79,0,207
776,False,2,86,100,82,10,278
777,True,1,73,59,52,6,190
778,True,1,99,84,46,7,236
779,True,1,51,63,51,5,170
780,False,2,65,57,58,10,190
781,True,1,56,83,71,7,217
782,True,1,83,78,75,4,240
783,True,1,83,59,74,1,217
784,True,1,45,81,98,8,232
785,True,1,75,49,60,8,192
786,True,1,65,86,52,3,206
787,False,3,93,78,81,0,252
788,True,1,90,87,87,4,268
789,False,2,58,78,94,9,239
790,True,1,50,70,94,3,217
791,True,2,53,45,45,6,149
792,False,1,83,94,56,0,233
793,True,1,85,70,64,5,224
1733,True,1,90,58,67,9,224
1734,True,1,94,65,90,2,251
1736,False,3,74,100,94,10,278
1738,False,3,62,71,91,0,224
1740,False,2,76,95,47,7,225
1741,False,2,98,96,50,2,246
1746,True,2,88,70,54,2,214
1749,True,1,83,68,81,9,241
1751,True,1,47,49,87,10,193
1753,False,2,68,48,99,5,220
1758,True,1,45,68,65,0,178
1760,True,1,68,55,94,10,227
1761,False,2,96,65,89,3,253
1763,True,1,67,99,94,5,265
1764,True,3,55,92,75,9,231
1766,True,1,76,62,79,0,217
1770,False,2,87,62,53,6,208
1772,True,2,55,90,68,2,215
1774,True,3,100,45,86,0,231
1775,True,2,91,54,83,3,231
1778,True,1,62,55,56,4,177
1787,True,3,63,70,63,0,196
1788,False,3,100,45,59,4,208
1795,True,3,86,69,78,8,241
1799,False,3,76,99,94,8,277
1800,True,1,95,77,46,10,228
1802,False,2,74,93,53,2,222
1805,False,2,59,72,94,6,231
1810,True,2,87,72,83,4,246
1816,True,2,54,80,63,10,207
1818,True,1,75,89,45,4,213
1820,True,3,84,89,68,0,241
1823,False,3,82,69,60,6,217
1824,False,2,61,83,58,5,207
1836,False,2,60,86,61,7,214
1845,False,3,82,81,53,2,218
1847,True,1,92,77,79,3,251
1853,False,1,68,68,77,6,219
1856,True,1,72,81,100,4,257
1858,False,2,75,82,72,3,232
1865,True,1,68,88,92,10,258
1866,True,1,80,90,90,1,261
1867,False,1,83,53,97,0,233
1868,True,1,51,45,49,1,146
1869,True,1,65,100,49,5,219
1870,True,1,62,58,94,2,216
1871,False,1,55,65,100,3,223
1872,True,1,73,84,67,8,232
1873,False,1,100,76,71,4,251
1874,True,1,89,57,66,6,218
1875,True,1,48,91,77,1,217
1876,True,1,52,53,74,1,180
1877,True,1,80,86,75,2,243
1878,True,1,76,78,83,5,242
1879,True,1,90,62,92,5,249
1880,True,1,57,82,53,6,198
1881,True,1,54,98,47,1,200
1882,True,1,65,71,66,7,209
1883,True,1,57,91,49,10,207
1884,True,1,86,100,70,5,261
1885,True,1,77,81,56,9,223
1886,True,1,45,81,85,8,219
1887,True,1,70,69,45,7,191
1888,True,1,49,51,54,10,164
1889,False,1,62,87,73,2,224
1890,True,1,57,94,90,1,242
1891,True,1,85,65,63,0,213
1892,True,1,66,82,98,7,253
1893,True,1,45,84,81,8,218
1894,True,1,56,73,100,4,233
1895,True,1,57,72,64,9,202
1896,True,1,45,72,63,3,183
1897,True,1,49,91,65,6,211
1898,True,1,61,74,76,3,214
1899,True,1,45,57,87,10,199
1900,True,1,71,85,53,3,212
1901,True,1,82,45,51,8,186
1902,True,1,45,89,79,1,214
1903,True,1,69,64,54,6,193
1904,True,1,66,73,52,8,199
1905,True,1,67,84,64,5,220
1906,True,1,67,94,76,4,241
1907,False,1,72,85,61,4,222
1908,True,1,71,89,62,10,232
1909,True,1,62,79,62,3,206
1910,True,1,54,71,86,1,212
1911,True,1,95,86,67,6,254
1912,True,1,53,46,98,1,198
1913,True,1,93,95,51,5,244
1914,True,1,50,51,67,0,168
1915,True,1,50,86,96,4,236
1916,True,1,97,53,96,0,246
1917,True,1,45,87,45,4,181
1918,True,1,100,88,54,2,244
1919,True,1,78,88,100,6,272
1920,False,1,87,97,71,10,265
1922,True,1,92,56,55,1,204
1923,True,1,56,50,86,3,195
1924,True,1,49,75,94,10,228
1925,True,1,62,61,49,2,174
1926,True,1,69,66,80,9,224
1927,True,1,62,74,94,4,234
1928,True,1,86,74,84,4,248
1930,True,1,78,100,98,1,277
1931,True,1,70,61,80,2,213
1932,True,1,46,53,54,3,156
1933,True,1,53,80,86,4,223
1935,True,1,56,53,99,5,213
1937,True,1,86,100,79,5,270
1938,True,1,80,71,82,8,241
1939,True,1,61,59,67,5,192
1940,False,1,98,72,96,2,268
1941,True,1,83,46,86,9,224
1942,True,1,60,64,94,2,220
1943,True,1,46,46,53,6,151
1944,True,1,68,89,51,8,216
1945,True,1,90,100,74,0,264
1947,False,1,46,96,85,0,227
1948,True,1,61,77,98,3,239
1949,True,1,86,92,87,8,273
1950,True,1,45,85,62,6,198
1951,True,1,78,72,89,6,245
1952,True,1,65,80,66,5,216
1953,True,1,62,77,96,1,236
1954,True,1,56,87,53,2,198
1956,False,1,74,66,94,6,240
1957,True,1,69,96,76,5,246
1958,True,1,49,53,90,7,199
1959,True,1,67,45,96,0,208
1960,True,1,94,61,69,9,233
1961,True,1,58,67,71,0,196
1962,True,1,67,98,99,10,274
1963,True,1,60,55,79,3,197
1964,True,1,59,54,49,4,166
1965,True,1,74,58,61,7,200
1966,True,1,58,51,77,6,192
1967,True,1,50,64,94,7,215
1968,True,1,57,58,62,8,185
1969,True,1,88,89,80,7,264
1970,True,1,69,100,58,6,233
1971,True,1,83,46,68,1,198
1972,True,1,45,63,89,5,202
1973,True,1,81,59,52,4,196
1974,True,1,73,74,94,5,246
1975,True,1,66,71,50,5,192
1976,False,1,90,52,65,10,217
1977,True,1,68,89,82,4,243
1978,True,1,80,52,84,0,216
1980,True,1,94,91,100,4,289
1981,True,1,71,86,74,3,234
1982,True,1,46,77,70,5,198
1983,True,1,55,55,67,2,179
1984,True,1,100,63,81,8,252
1985,False,1,95,65,82,4,246
1986,True,1,83,94,71,1,249
1987,True,1,57,67,98,10,232
1988,True,1,86,60,85,7,238
1989,True,1,89,64,94,1,248
1990,True,1,74,85,75,0,234
1991,True,1,64,74,51,5,194
1992,True,1,95,50,88,4,237
1993,False,1,55,76,80,8,219
1994,True,1,84,96,64,2,246
1995,True,1,68,67,89,2,226
1996,True,1,91,96,67,0,254
1997,True,1,68,96,94,1,259
1998,True,1,75,58,56,10,199
2000,True,1,70,77,51,5,203
2002,True,1,80,56,92,8,236
2003,True,1,59,84,79,0,222
2004,True,1,58,91,53,2,204
2005,True,1,76,95,74,2,247
2007,True,1,85,100,100,0,285
2008,True,1,66,65,62,3,196
2009,True,1,67,45,48,10,170
2010,True,1,87,97,73,3,260
2011,True,1,70,69,90,2,231
2012,True,1,71,88,71,6,236
2014,True,1,51,59,73,5,188
2015,True,1,61,85,88,9,243
2016,True,1,65,55,79,2,201
2017,True,1,65,45,50,0,160
2018,True,1,99,70,84,8,261
2022,True,1,69,87,96,0,252
2023,False,1,89,66,62,7,224
2024,True,1,95,86,48,10,239
2025,False,1,45,91,88,0,224
2026,True,1,78,45,47,4,174
2028,True,1,92,65,47,3,207
2029,True,1,72,70,54,8,204
2030,False,1,65,93,52,7,217
2031,True,1,66,78,53,6,203
2032,True,1,76,85,94,6,261
2033,True,1,86,49,78,2,215
2034,True,1,98,60,68,3,229
2035,True,1,54,93,100,3,250
2036,True,1,63,64,45,10,182
2037,True,1,87,79,45,0,211
2038,True,1,85,100,93,3,281
2039,True,1,74,45,47,3,169
2040,True,1,98,61,56,2,217
2041,True,1,72,61,64,6,203
2042,True,1,90,87,88,8,273
2043,True,1,45,73,97,5,220
2045,True,1,78,45,48,1,172
2046,True,1,86,46,54,1,187
2047,True,1,82,76,45,7,210
2048,True,1,92,50,83,3,228
2049,False,1,78,100,57,5,240
2050,True,1,53,53,75,1,182
2051,True,1,83,89,88,6,266
2052,True,1,67,75,64,9,215
2054,True,1,93,84,66,7,250
2056,True,1,50,86,64,9,209
2057,True,1,49,73,85,8,215
2058,False,1,92,80,90,4,266
2059,False,1,59,55,57,1,172
2060,True,1,70,100,52,5,227
2061,True,1,58,91,81,5,235
2062,True,1,93,85,88,1,267
2063,True,1,82,97,64,7,250
2064,True,1,76,46,91,10,223
2065,True,1,60,76,96,5,237
2067,True,1,45,61,96,0,202
2068,True,1,100,66,55,9,230
2069,False,1,94,68,87,5,254
2070,True,1,69,74,85,0,228
2071,True,1,77,72,83,8,240
2072,True,1,66,99,82,1,248
2073,True,1,51,88,54,0,193
2074,True,1,100,51,87,0,238
2076,True,1,66,70,71,8,215
2077,False,1,53,49,48,4,154
2078,True,1,61,87,54,6,208
2079,True,1,90,65,46,6,207
2080,True,1,73,83,49,2,207
2081,False,1,92,45,47,6,190
2082,True,1,51,58,72,1,182
2083,True,1,52,83,95,8,238
2084,False,1,94,45,70,3,212
2085,True,1,45,56,53,3,157
2086,True,1,79,96,78,6,259
2087,True,1,61,65,45,8,179
2088,True,1,78,45,93,4,220
2089,True,1,56,54,70,10,190
2090,True,1,73,45,45,5,168
2091,True,1,70,98,75,6,249
2092,True,1,61,47,78,0,186
2093,True,1,92,45,93,3,233
2094,True,1,91,58,94,9,252
2095,True,1,53,93,67,1,214
2096,True,1,86,60,98,4,248
2097,True,1,56,90,74,2,222
2098,True,1,87,45,97,10,239
2099,True,1,100,95,74,7,276
2100,False,1,86,77,99,2,264
2101,True,1,92,100,93,0,285
2102,True,1,65,69,48,7,189
2103,False,1,67,76,95,5,243
2104,True,1,76,56,67,10,209
2105,True,1,71,87,83,10,251
2106,True,1,57,66,90,9,222
2107,True,1,70,73,59,9,211
2108,True,1,69,73,69,7,218
2109,True,1,94,62,58,10,224
2110,True,1,96,81,87,9,273
2112,True,1,86,66,51,3,206
2113,True,1,66,88,76,5,235
2114,True,1,90,77,97,10,274
2115,True,1,53,48,66,8,175
2116,True,1,100,80,56,8,244
2118,True,1,98,96,79,2,275
2119,True,1,92,100,61,8,261
2120,False,1,55,97,74,0,226
2121,True,1,77,80,46,6,209
2122,True,1,56,84,45,2,187
2123,True,1,79,90,60,4,233
2124,False,1,91,86,91,3,271
2125,True,1,78,47,61,6,192
2126,True,1,85,69,75,10,239
2127,True,1,93,68,55,9,225
2128,True,1,66,92,75,3,236
2129,True,1,59,83,86,9,237
2130,True,1,58,100,85,4,247
2131,False,1,95,46,95,10,246
2132,True,1,96,52,76,4,228
2133,True,1,49,85,65,4,203
2134,True,1,89,69,64,4,226
2135,False,1,76,89,52,3,220
2136,True,1,47,50,45,4,146
2137,True,1,53,60,53,9,175
2138,True,1,45,54,63,7,169
2139,True,1,47,71,63,10,191
2140,True,1,66,46,91,10,213
2141,True,1,63,64,69,4,200
2142,True,1,60,59,76,9,204
2143,True,1,85,71,89,10,255
2144,False,1,82,52,87,8,229
2145,False,1,45,75,67,5,192
2146,False,1,45,66,92,9,212
2147,False,1,96,99,64,7,266
2148,True,1,92,52,70,9,223
2150,True,1,45,66,45,9,165
2151,False,1,92,52,74,6,224
2152,True,1,79,49,49,3,180
2153,True,1,95,97,94,9,295
2154,True,1,47,76,74,4,201
2155,True,1,57,86,75,2,220
2156,True,1,64,69,78,7,218
2157,True,1,59,80,71,1,211
2158,True,1,48,87,50,8,193
2159,True,1,100,93,90,2,285
2160,True,1,74,73,49,7,203
2161,True,1,51,72,57,7,187
2162,True,1,71,96,78,9,254
2163,True,1,91,52,65,9,217
2164,True,1,55,92,75,7,229
2165,True,1,61,71,68,3,203
2166,True,1,45,67,81,6,199
2167,True,1,75,50,87,3,215
2168,True,1,100,45,61,9,215
2169,False,1,78,61,45,4,188
2170,True,1,93,94,92,10,289
2171,False,1,57,92,66,0,215
2172,True,1,61,61,59,7,188
2173,True,1,100,89,81,5,275
2174,False,1,57,85,78,0,220
2175,True,1,49,52,50,1,152
2176,True,1,93,81,77,0,251
2178,True,1,45,95,82,6,228
2179,True,1,89,84,54,4,231
2180,True,1,75,45,67,6,193
2181,True,1,80,92,71,1,244
2182,True,1,51,51,65,9,176
2183,False,1,63,75,68,7,213
2184,True,1,55,49,52,0,156
2185,True,1,51,53,78,4,186
2186,True,1,89,53,76,10,228
2187,True,1,79,69,85,5,238
2188,True,1,80,53,98,10,241
2189,True,1,57,81,66,0,204
2190,True,1,83,45,62,3,193
2191,True,1,58,69,55,4,186
2192,True,1,45,65,52,9,171
2193,True,1,93,45,50,10,198
2195,True,1,45,69,98,1,213
2197,True,1,100,53,52,10,215
2198,True,1,70,73,74,2,219
2199,True,1,53,59,72,9,193
2200,True,1,84,88,83,0,255
2201,True,1,55,89,48,7,199
2202,False,1,53,95,91,1,240
2203,True,1,78,81,50,9,218
2204,True,1,55,63,86,5,209
2205,True,1,95,88,63,1,247
2206,True,1,97,64,75,1,237
2207,True,1,94,67,50,3,214
2208,True,1,95,67,47,4,213
2209,False,1,91,92,70,5,258
2210,True,1,73,86,97,5,261
2211,False,1,95,56,72,10,233
2212,True,1,93,79,76,10,258
2213,True,1,100,94,81,1,276
2214,True,1,55,80,82,6,223
2215,True,1,75,95,45,6,221
2216,True,1,82,48,76,3,209
2217,True,1,83,52,95,1,231
2218,True,1,93,87,51,6,237
2219,True,1,61,74,67,6,208
2220,True,1,88,100,63,2,253
2221,True,1,94,78,84,3,259
2223,True,1,71,66,93,9,239
2224,True,1,86,75,90,10,261
2225,True,1,87,85,100,8,280
2226,True,1,54,73,66,0,193
2227,True,1,85,79,61,9,234
2228,True,1,73,83,86,2,244
2229,True,1,58,81,60,2,201
2230,True,1,100,68,79,9,256
2231,True,1,54,63,63,1,181
2233,True,1,62,100,71,8,241
2234,True,1,83,66,65,3,217
2235,True,1,79,69,82,9,239
2236,True,1,59,99,79,3,240
2237,True,1,92,89,94,3,278
2238,True,1,53,93,91,6,243
2239,True,1,95,84,84,6,269
2240,True,1,60,92,77,10,239
2241,True,1,80,60,51,6,197
2242,True,1,87,57,61,10,215
2243,True,1,91,86,100,6,283
2244,True,1,55,81,93,9,238
2245,True,1,70,64,74,8,216
2246,True,1,86,66,83,5,240
2247,True,1,78,63,57,2,200
2248,True,1,87,49,63,3,202
2249,True,1,66,92,80,6,244
2250,True,1,49,47,55,6,157
2252,True,1,93,65,79,9,246
2253,True,1,74,62,60,0,196
2255,True,1,47,80,73,7,207
2256,True,1,61,48,53,1,163
2257,True,1,55,67,95,0,217
2258,False,1,49,100,53,6,208
2259,True,1,49,83,77,5,214
2260,True,1,49,98,56,10,213
2261,True,1,70,60,47,9,186
2263,True,1,65,89,96,4,254
2264,True,1,65,76,65,1,207
2265,False,1,58,84,84,7,233
2266,True,1,93,65,82,6,246
2267,True,1,100,56,55,0,211
2268,True,1,77,82,62,5,226
2269,True,1,50,100,99,5,254
2270,True,1,62,81,83,1,227
2271,True,1,50,47,86,10,193
2272,True,1,67,93,79,0,239
2273,True,1,51,56,96,8,211
2274,True,1,59,59,71,10,199
2275,True,1,54,60,62,4,180
2276,False,1,47,47,63,10,167
2277,True,1,69,77,78,10,234
2278,True,1,100,74,70,4,248
2279,True,1,59,50,99,1,209
2280,True,1,66,90,77,7,240
2281,True,1,55,91,68,10,224
2282,True,1,90,65,45,10,210
2283,True,1,95,65,61,10,231
2284,True,1,80,67,98,10,255
2285,True,1,68,66,45,5,184
2286,True,1,82,89,72,7,250
2287,True,1,86,61,64,3,214
2290,True,1,61,56,66,7,190
2291,False,1,75,62,55,6,198
2292,True,1,54,64,85,5,208
2293,True,1,46,85,84,2,217
2294,True,1,82,87,47,8,224
2296,False,1,79,68,63,6,216
2297,True,1,45,74,76,5,200
2298,True,1,70,48,67,5,190
2300,True,1,66,70,55,0,191
2301,True,1,62,97,87,8,254
2302,True,1,83,78,75,3,239
2303,True,1,100,51,70,5,226
2304,True,1,51,92,54,2,199
2305,True,1,95,60,53,9,217
2306,True,1,90,77,49,4,220
2307,False,1,51,73,65,8,197
2308,True,1,52,58,49,5,164
2309,True,1,62,96,59,3,220
2310,True,1,73,62,54,8,197
2311,True,1,50,63,100,3,216
2312,True,1,84,52,82,10,228
2313,True,1,94,90,100,0,284
2314,True,1,67,78,75,6,226
2315,True,1,54,56,45,4,159
2316,True,1,83,90,48,3,224
2317,True,1,91,52,63,1,207
2318,True,1,74,55,91,6,226
2319,True,1,75,92,68,1,236
2320,True,1,53,81,58,5,197
2322,True,1,99,67,81,0,247
2323,True,1,82,72,52,6,212
2324,True,1,56,56,50,7,169
2325,True,1,49,99,54,4,206
2326,True,1,99,82,98,7,286
2328,True,1,65,73,59,0,197
2329,True,1,87,58,60,10,215
2331,True,1,72,54,46,6,178
2332,True,1,75,74,98,7,254
2333,False,1,90,89,69,10,258
2334,False,1,83,92,67,10,252
2335,True,1,79,87,80,3,249
2336,True,1,92,79,79,4,254
2337,True,1,92,66,74,4,236
2338,True,1,52,77,99,7,235
2339,True,1,58,97,48,1,204
2340,True,1,48,84,72,4,208
2341,True,1,57,85,74,8,224
2342,True,1,65,66,73,1,205
2343,True,1,67,80,57,2,206
2344,True,1,60,72,91,10,233
2345,True,1,94,51,73,8,226
2346,True,1,90,91,92,1,274
2347,True,1,89,98,59,5,251
2348,True,1,59,56,47,1,163
2349,True,1,78,65,78,8,229
2351,True,1,58,79,57,6,200
2352,True,1,45,63,53,10,171
2353,True,1,49,65,73,1,188
2354,True,1,69,76,71,10,226
2355,True,1,95,76,53,10,234
2356,True,1,63,71,100,10,244
2357,True,1,81,79,45,7,212
2358,True,1,50,71,70,4,195
2359,True,1,61,80,57,2,200
2360,True,1,56,58,88,7,209
2361,True,1,57,45,47,8,157
2362,False,1,61,86,81,3,231
2363,True,1,45,74,72,7,198
2364,False,1,96,81,78,3,258
2365,True,1,83,61,62,6,212
2366,True,1,45,100,76,10,231
2367,True,1,54,76,96,6,232
2368,True,1,73,88,72,0,233
2369,True,1,87,91,78,10,266
2370,True,1,73,50,53,8,184
2371,True,1,71,90,88,6,255
2372,True,1,90,90,81,2,263
2373,True,1,49,55,89,2,195
2374,True,1,50,83,69,4,206
2375,True,1,71,56,45,2,174
2376,False,1,64,45,58,5,172
2377,False,1,72,80,52,8,212
2378,True,1,100,95,58,5,258
