ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
1129,True,1,76,97,81,7,261
1130,False,1,72,53,63,5,193
1131,True,1,65,95,69,1,230
1132,False,1,50,61,54,9,174
1133,False,1,84,95,46,6,231
1134,False,1,73,64,51,7,195
1135,True,1,74,71,90,0,235
1136,True,1,97,52,75,9,233
1137,True,1,62,72,74,10,218
1138,True,1,78,54,82,7,221
1139,True,1,95,82,59,1,237
1140,True,1,50,61,97,7,215
1141,True,1,67,93,84,0,244
1142,True,1,57,88,75,6,226
1143,True,1,72,63,62,5,202
1144,False,1,70,78,90,0,238
1145,True,1,97,67,60,4,228
1146,True,1,79,96,94,6,275
1147,True,1,87,49,72,0,208
1149,True,1,64,49,90,3,206
1150,True,1,54,91,52,1,198
1151,True,1,85,49,100,4,238
1152,True,1,49,62,86,3,200
1153,False,1,66,72,76,0,214
1154,True,1,68,55,95,9,227
1155,True,1,54,61,80,6,201
1156,True,1,94,66,78,5,243
1157,True,1,81,86,52,9,228
1159,True,1,83,51,66,1,201
1160,True,1,49,67,52,8,176
1161,True,1,59,48,74,10,191
1162,True,1,45,53,64,10,172
1163,True,1,58,84,94,10,246
1164,False,1,71,99,55,2,227
1165,True,1,68,95,89,5,257
1166,False,1,61,65,80,0,206
1168,True,1,76,46,55,3,180
1170,True,1,51,57,74,4,186
1171,False,1,67,78,67,4,216
1172,True,1,45,67,83,5,200
1173,True,1,68,84,66,2,220
1174,True,1,75,61,98,0,234
1175,True,1,82,60,68,0,210
1176,True,1,80,59,63,4,206
1177,True,1,68,65,87,3,223
1179,True,1,69,59,78,2,208
1180,False,1,70,81,48,3,202
1181,True,1,100,54,64,7,225
1182,True,1,67,89,55,8,219
1183,False,1,48,76,80,2,206
1184,True,1,69,100,56,0,225
1185,True,1,64,69,88,10,231
1186,False,1,94,59,53,4,210
1187,True,1,45,97,85,10,237
1188,True,1,80,62,55,9,206
1189,True,1,64,53,89,7,213
1190,False,1,76,97,86,8,267
1191,False,1,51,100,65,8,224
1192,True,1,61,63,48,4,176
1193,True,1,64,72,64,10,210
1194,True,1,90,61,47,3,201
1195,False,1,94,67,100,6,267
1196,True,1,72,67,95,2,236
1197,True,1,95,63,70,10,238
1198,True,1,75,46,77,5,203
1199,False,1,57,80,81,8,226
1200,True,1,83,88,83,0,254
1201,True,1,60,77,73,2,212
1202,True,1,76,68,81,0,225
1203,False,1,69,93,89,5,256
1204,True,1,91,82,57,3,233
1205,True,1,68,76,64,6,214
1206,True,1,58,73,78,2,211
1207,True,1,67,94,84,1,246
1736,False,2,70,97,96,10,273
1737,True,3,58,81,56,0,195
1738,True,1,63,71,96,0,230
1739,True,1,67,97,88,5,257
1743,True,1,99,76,99,1,275
1744,False,2,65,98,64,1,228
1746,False,2,93,69,57,4,223
1749,False,2,82,64,77,10,233
1751,True,2,50,50,90,9,199
1752,True,1,54,90,66,8,218
1758,False,3,45,63,60,0,168
1760,True,2,71,56,99,8,234
1764,False,3,51,95,77,7,230
1765,True,1,96,97,83,3,279
1768,True,3,46,80,73,8,207
1770,False,2,88,67,49,4,208
1771,True,1,90,83,76,6,255
1773,True,2,66,59,81,8,214
1774,True,1,100,45,84,0,229
1775,False,2,94,49,84,1,228
1780,True,1,99,66,56,1,222
1783,True,1,67,86,85,1,239
1791,False,2,73,90,99,2,264
1795,False,3,84,66,74,10,234
1796,True,1,52,87,80,1,220
1800,True,1,99,78,50,10,237
1801,False,2,93,79,86,3,261
1802,True,2,73,93,57,4,227
1807,False,2,64,82,92,9,247
1809,True,1,64,69,57,5,195
1810,True,1,92,77,78,2,249
1816,True,1,54,83,60,9,206
1817,False,2,88,81,90,10,269
1820,False,2,85,89,70,0,244
1821,False,2,87,89,59,1,236
1824,False,1,63,79,63,4,209
1830,False,3,72,84,68,7,231
1831,False,3,83,94,47,10,234
1835,True,2,70,69,54,4,197
1840,True,3,88,49,71,8,216
1845,True,2,81,79,49,0,209
1849,True,1,63,85,91,2,241
1852,False,1,70,53,98,10,231
1855,True,1,60,58,90,3,211
1858,True,1,79,86,73,4,242
1864,False,1,71,65,74,3,213
2474,False,1,98,82,59,7,246
2483,True,1,88,72,50,5,215
2485,False,2,87,63,87,4,241
2505,True,2,71,92,98,0,261
2508,False,1,52,84,96,0,232
2510,False,2,48,64,87,2,201
2514,True,3,100,53,78,9,240
2517,False,3,48,62,64,8,182
2518,False,1,80,87,64,1,232
2521,True,1,51,75,47,7,180
2527,True,2,76,80,60,0,216
2528,True,2,57,97,78,4,236
2530,False,1,90,71,61,10,232
2531,True,1,52,70,82,3,207
2532,False,3,81,56,97,10,244
2534,False,2,92,47,91,1,231
2536,False,1,86,58,90,1,235
2539,False,1,69,87,78,10,244
2540,True,1,99,85,54,3,241
2544,False,2,48,95,98,0,241
2548,False,3,82,74,67,4,227
2551,False,1,46,94,60,10,210
2563,True,1,60,65,47,5,177
2570,True,1,47,61,45,9,162
2574,False,3,47,75,89,4,215
2575,True,1,98,76,97,3,274
2576,True,1,50,77,82,3,212
2578,True,2,46,92,51,10,199
2581,True,1,97,58,57,2,214
2584,True,1,98,88,72,2,260
2588,False,2,71,51,72,3,197
2595,False,1,92,89,79,1,261
2598,False,2,60,48,77,9,194
2609,False,1,65,55,93,10,223
2613,True,1,95,77,86,4,262
2617,True,1,65,69,75,0,209
2622,False,2,71,54,96,4,225
2623,True,1,68,87,48,5,208
2624,False,2,91,47,80,0,218
3132,False,2,80,59,51,7,197
3136,False,1,100,91,51,5,247
3137,True,2,50,57,77,0,184
3139,False,1,97,100,63,5,265
3143,True,2,73,72,90,6,241
3145,False,2,66,57,87,3,213
3147,True,2,97,54,50,5,206
3149,True,1,47,48,62,6,163
3152,False,2,73,82,76,10,241
3157,True,1,96,82,64,10,252
3158,True,2,95,83,78,7,263
3159,True,1,57,74,82,7,220
3163,False,2,60,59,98,2,219
3167,False,1,46,58,74,0,178
3174,False,2,87,77,46,1,211
3176,False,2,73,67,78,8,226
3177,False,2,77,68,73,0,218
3179,True,1,71,75,65,7,218
3182,False,2,55,77,76,10,218
3183,True,1,83,87,72,8,250
3184,False,2,91,93,70,9,263
3186,True,1,90,52,61,1,204
3191,False,1,56,63,85,0,204
3192,True,2,98,84,69,6,257
3196,True,1,55,67,82,3,207
3203,True,1,67,87,93,9,256
3206,False,2,47,61,65,8,181
3208,False,2,68,62,93,4,227
3210,False,2,100,57,89,4,250
3211,False,1,70,99,49,7,225
3213,True,1,79,79,91,0,249
3214,False,2,51,62,50,7,170
3215,False,2,95,59,98,5,257
3217,True,1,89,82,70,9,250
3218,False,2,77,69,81,4,231
3219,True,1,66,82,61,5,214
3220,False,2,52,84,53,9,198
3221,False,2,99,88,94,7,288
3223,False,2,75,50,72,10,207
3224,True,2,98,83,79,8,268
3226,True,1,51,77,82,4,214
3228,True,2,83,86,86,9,264
3233,True,1,76,93,73,5,247
3243,False,2,64,70,53,5,192
3250,False,1,96,62,73,2,233
3253,False,2,58,78,61,3,200
3254,True,1,59,72,67,9,207
3257,False,1,87,80,89,3,259
3259,False,1,47,88,72,4,211
3260,True,1,64,86,68,4,222
3261,True,1,86,74,66,2,228
3262,True,1,100,57,99,1,257
3263,True,1,52,53,57,2,164
3264,True,1,90,73,63,8,234
3265,True,1,84,93,92,7,276
3266,False,1,88,84,91,1,264
3267,True,1,73,73,94,6,246
3268,True,1,93,58,60,10,221
3269,True,1,63,86,86,10,245
3270,True,1,92,55,76,2,225
3271,False,1,46,57,100,8,211
3272,True,1,79,69,88,2,238
3273,True,1,97,49,75,5,226
3274,True,1,90,45,86,8,229
3275,True,1,48,96,99,1,244
3276,True,1,83,95,69,3,250
3277,True,1,97,47,61,5,210
3278,True,1,90,85,57,0,232
3279,True,1,69,83,95,3,250
3280,False,1,65,91,79,8,243
3281,True,1,98,54,62,9,223
3282,True,1,59,66,99,3,227
3283,True,1,64,45,47,10,166
3284,True,1,92,51,77,1,221
3285,True,1,90,100,70,7,267
3286,True,1,75,77,63,8,223
3287,True,1,49,98,72,5,224
3288,False,1,56,62,61,4,183
3289,True,1,87,68,61,4,220
3290,True,1,72,48,97,8,225
3291,True,1,58,97,79,5,239
3292,True,1,89,49,75,9,222
3293,True,1,84,58,73,8,223
3294,False,1,51,45,86,10,192
3295,True,1,86,93,96,10,285
3296,True,1,65,60,86,9,220
3297,True,1,52,54,79,7,192
3298,False,1,77,77,87,4,245
3299,True,1,100,79,92,6,277
3300,False,1,96,84,81,9,270
3301,True,1,72,82,78,8,240
3302,True,1,94,54,93,9,250
3303,True,1,48,64,65,7,184
3304,True,1,82,89,53,7,231
3305,True,1,51,62,98,7,218
3306,False,1,88,53,61,6,208
3307,True,1,59,47,96,1,203
3308,True,1,100,91,83,8,282
3309,True,1,92,69,90,4,255
3310,True,1,56,62,53,3,174
3311,True,1,98,80,86,3,267
3312,False,1,82,73,55,8,218
3313,False,1,60,60,81,1,202
3314,True,1,54,52,86,10,202
3315,False,1,80,76,46,6,208
3316,True,1,97,55,81,3,236
3317,True,1,56,78,100,8,242
3318,True,1,48,90,81,8,227
3319,False,1,58,55,54,1,168
3320,True,1,47,97,52,0,196
3321,True,1,56,59,56,0,171
3322,True,1,46,49,89,8,192
3323,True,1,69,74,72,6,221
3324,True,1,52,47,46,8,153
3325,True,1,98,85,83,10,276
3326,False,1,100,80,96,10,286
3327,True,1,75,90,69,1,235
3328,True,1,45,80,50,4,179
3329,True,1,57,68,69,1,195
3330,True,1,63,48,91,3,205
3331,True,1,80,63,65,10,218
3332,True,1,60,86,50,9,205
3333,True,1,77,93,48,7,225
3334,True,1,62,71,95,8,236
3335,True,1,86,53,57,5,201
3336,False,1,64,71,100,9,244
3337,False,1,65,98,88,1,252
3338,True,1,47,45,57,0,149
3339,False,1,74,98,93,6,271
3340,True,1,56,45,68,4,173
3341,True,1,66,92,82,6,246
3342,True,1,73,98,49,5,225
3343,True,1,46,89,47,6,188
3344,False,1,72,87,69,6,234
3345,True,1,62,50,49,0,161
3346,True,1,86,70,68,4,228
3347,False,1,100,50,90,1,241
3348,False,1,90,98,59,4,251
3349,True,1,45,96,73,8,222
3350,False,1,65,51,70,9,195
3351,False,1,97,82,62,9,250
3352,False,1,75,47,78,9,209
3353,False,1,45,68,94,8,215
3354,True,1,93,57,72,6,228
3355,True,1,80,57,63,8,208
3356,False,1,54,69,79,9,211
3357,True,1,81,84,70,2,237
3358,True,1,69,83,74,0,226
3359,True,1,78,59,79,6,222
3360,False,1,80,80,78,10,248
3361,True,1,81,52,75,8,216
3362,False,1,88,87,86,7,268
3363,True,1,95,84,49,5,233
3364,True,1,46,68,96,9,219
3365,True,1,72,56,68,7,203
3366,False,1,99,49,81,7,236
3367,True,1,69,46,89,9,213
3368,True,1,60,53,46,1,160
3369,True,1,53,72,89,5,219
3370,True,1,74,99,85,8,266
3371,True,1,81,80,98,2,261
3372,True,1,69,45,64,1,179
3373,False,1,80,99,45,9,233
3374,True,1,68,53,49,7,177
3375,True,1,68,66,77,5,216
3376,True,1,52,74,76,7,209
3377,True,1,63,90,50,10,213
3378,False,1,92,53,76,4,225
3379,True,1,69,83,56,1,209
3380,False,1,51,79,88,10,228
3381,True,1,80,54,62,1,197
3382,True,1,83,90,82,6,261
3383,False,1,53,72,62,2,189
3384,False,1,55,54,83,7,199
3385,True,1,66,77,82,1,226
3386,True,1,73,48,96,4,221
3387,False,1,91,91,68,4,254
3388,True,1,53,51,97,8,209
3389,True,1,67,88,63,5,223
3390,True,1,76,98,98,0,272
3391,True,1,65,72,94,8,239
3392,True,1,53,45,99,9,206
3393,True,1,54,53,99,5,211
3394,True,1,76,98,45,9,228
3395,True,1,46,91,48,1,186
3396,True,1,85,70,59,5,219
3397,True,1,71,62,48,7,188
3398,False,1,55,58,97,2,212
3399,True,1,62,99,100,7,268
3400,True,1,56,77,55,8,196
3401,True,1,84,65,91,4,244
3402,True,1,45,48,50,7,150
3403,False,1,78,86,97,8,269
3404,True,1,56,55,89,4,204
3405,True,1,90,73,60,1,224
3406,True,1,53,71,49,6,179
3407,True,1,79,95,94,5,273
3408,True,1,45,75,49,0,169
3409,True,1,95,67,80,10,252
3410,True,1,89,93,48,1,231
3411,False,1,52,81,68,0,201
3412,False,1,84,56,99,7,246
3413,True,1,96,51,97,10,254
3414,True,1,50,65,56,6,177
3415,True,1,50,92,47,5,194
3416,True,1,59,97,100,7,263
3417,True,1,48,97,81,2,228
3418,True,1,57,47,47,7,158
3419,True,1,49,96,72,9,226
3420,False,1,65,88,45,0,198
3421,True,1,75,61,89,10,235
3422,True,1,50,77,81,4,212
3423,True,1,80,90,65,4,239
3424,False,1,59,96,86,2,243
3425,True,1,96,81,78,7,262
3426,False,1,71,82,80,9,242
3427,True,1,58,100,99,6,263
3428,True,1,67,53,83,4,207
3429,False,1,62,75,94,1,232
3430,True,1,71,98,91,1,261
3431,True,1,84,95,91,8,278
3432,True,1,54,75,57,4,190
3433,True,1,96,79,50,3,228
3434,True,1,94,91,94,1,280
3435,True,1,47,61,66,0,174
3436,True,1,54,67,94,8,223
3437,True,1,87,84,70,3,244
3438,True,1,88,56,49,7,200
3439,True,1,63,58,95,5,221
3440,True,1,73,61,78,3,215
3441,False,1,66,100,54,6,226
3442,True,1,78,48,70,4,200
3443,True,1,79,72,47,6,204
3444,True,1,73,57,82,8,220
3445,True,1,59,90,61,4,214
3446,True,1,79,77,57,8,221
3447,False,1,64,56,65,3,188
3448,True,1,69,96,85,4,254
3449,True,1,70,53,79,0,202
3450,True,1,66,66,48,7,187
3451,True,1,97,73,62,0,232
3452,True,1,70,68,73,9,220
3453,False,1,66,67,50,5,188
3454,True,1,70,55,58,9,192
3455,True,1,56,91,97,0,244
3456,False,1,83,47,79,5,214
3457,True,1,94,65,51,0,210
3458,False,1,76,85,89,4,254
3459,True,1,91,46,87,9,233
3460,True,1,51,59,51,1,162
3461,True,1,51,74,94,8,227
3462,True,1,69,51,83,10,213
3463,True,1,46,54,66,4,170
3464,False,1,90,73,88,6,257
3465,True,1,48,88,89,2,227
3466,True,1,55,85,46,6,192
3467,True,1,90,84,68,3,245
3468,True,1,65,97,62,1,225
3469,True,1,88,56,45,1,190
3470,False,1,87,53,56,7,203
3471,True,1,65,95,95,9,264
3472,True,1,67,100,48,0,215
3473,True,1,55,100,71,0,226
3474,False,1,50,65,52,5,172
3475,True,1,58,100,91,2,251
3476,False,1,67,96,86,10,259
3477,True,1,88,82,61,7,238
3478,True,1,85,84,66,0,235
3479,True,1,73,63,47,7,190
3480,True,1,51,93,73,3,220
3481,True,1,99,53,74,9,235
3482,True,1,80,48,67,9,204
3483,True,1,88,68,86,0,242
3484,True,1,59,87,93,1,240
3485,True,1,48,45,70,4,167
3486,False,1,88,84,58,4,234
3487,True,1,94,91,45,3,233
3488,False,1,89,82,52,0,223
3489,False,1,62,67,53,0,182
3490,True,1,58,72,47,8,185
3491,True,1,84,89,93,4,270
3492,True,1,49,49,79,4,181
3493,True,1,85,84,51,3,223
3494,True,1,86,66,84,9,245
3495,True,1,56,79,67,5,207
3496,True,1,93,93,60,5,251
3497,True,1,88,81,66,2,237
3498,True,1,47,68,69,1,185
3499,True,1,47,48,71,7,173
3500,True,1,81,81,45,10,217
3501,True,1,46,70,81,6,203
3502,True,1,97,80,48,1,226
3503,True,1,79,69,90,7,245
3504,True,1,75,61,47,3,186
3505,True,1,75,77,62,10,224
3506,True,1,53,90,58,10,211
3507,True,1,57,81,99,4,241
3508,True,1,64,82,89,5,240
3509,True,1,100,59,46,0,205
3510,False,1,70,76,74,6,226
3511,False,1,93,99,99,2,293
3512,True,1,66,65,45,3,179
3513,True,1,55,85,67,0,207
3514,True,1,49,76,58,6,189
3515,True,1,65,61,53,6,185
3516,False,1,56,63,51,7,177
3517,False,1,79,61,56,9,205
3518,True,1,48,85,56,10,199
3519,False,1,81,89,94,2,266
3520,False,1,59,95,59,4,217
3521,True,1,66,99,51,1,217
3522,True,1,45,92,95,0,232
3523,True,1,81,47,86,6,220
3524,True,1,98,88,47,5,238
3525,True,1,60,45,85,8,198
3526,False,1,80,71,77,4,232
3527,False,1,60,45,54,1,160
3528,True,1,50,69,70,7,196
3529,True,1,59,95,53,9,216
3530,True,1,45,63,88,5,201
3531,False,1,74,66,93,9,242
3532,True,1,80,95,79,7,261
3533,True,1,65,99,81,2,247
3534,True,1,50,55,82,9,196
3535,True,1,94,72,64,2,232
3536,False,1,70,47,59,3,179
3537,False,1,71,87,96,2,256
3538,True,1,96,45,89,2,232
3539,True,1,74,68,67,8,217
3540,True,1,56,49,61,7,173
3541,True,1,74,46,89,9,218
3542,True,1,53,45,73,1,172
3543,True,1,50,96,67,2,215
3544,True,1,59,90,93,8,250
3545,True,1,45,56,57,6,164
3546,True,1,89,55,51,10,205
3547,True,1,95,83,91,10,279
3548,True,1,55,49,67,8,179
3549,True,1,95,52,78,9,234
3550,False,1,76,91,45,10,222
3551,False,1,68,81,51,6,206
3552,True,1,51,94,52,8,205
3553,True,1,72,58,79,5,214
3554,False,1,66,80,80,1,227
3555,True,1,91,82,65,9,247
3556,True,1,92,74,89,7,262
3557,True,1,55,90,89,1,235
3558,True,1,69,80,78,0,227
3559,True,1,90,48,93,5,236
3560,False,1,60,75,79,9,223
3561,False,1,99,58,49,8,214
3562,True,1,69,83,54,8,214
3563,True,1,82,75,56,8,221
3564,True,1,62,66,64,0,192
3565,True,1,87,51,77,2,217
3566,True,1,55,91,93,7,246
3567,True,1,55,45,48,2,150
3568,False,1,80,58,84,4,226
3569,False,1,79,53,85,3,220
3570,True,1,53,87,54,0,194
3571,True,1,61,50,62,4,177
3572,True,1,76,62,86,3,227
3573,True,1,91,53,92,8,244
3574,False,1,92,52,49,6,199
3575,True,1,68,81,83,3,235
3576,True,1,89,45,88,2,224
3577,True,1,92,85,92,0,269
3578,False,1,53,47,85,3,188
3579,True,1,48,62,90,2,202
3580,True,1,59,99,53,2,213
3581,True,1,90,73,76,5,244
3582,False,1,99,53,89,1,242
3583,True,1,60,68,90,3,221
3584,True,1,47,94,93,2,236
3585,False,1,77,50,71,5,203
3586,True,1,48,71,61,6,186
3587,True,1,57,45,88,0,190
3588,False,1,67,90,95,9,261
3589,True,1,59,98,73,7,237
3590,False,1,74,67,70,9,220
3591,False,1,51,84,79,3,217
3592,True,1,53,94,49,10,206
3593,True,1,46,86,55,9,196
3594,True,1,50,71,88,10,219
3595,True,1,92,49,75,4,220
3596,True,1,100,55,82,8,245
3597,True,1,52,95,46,4,197
3598,True,1,98,92,79,4,273
3599,True,1,84,69,70,2,225
3600,True,1,81,50,96,3,230
3601,True,1,71,76,45,8,200
3602,True,1,68,70,80,5,223
3603,True,1,93,47,69,3,212
3604,True,1,50,81,77,6,214
3605,False,1,64,82,63,4,213
3606,True,1,73,72,70,3,218
3607,True,1,90,59,81,6,236
3608,True,1,86,83,69,2,240
3609,True,1,99,55,69,2,225
3610,True,1,63,54,61,3,181
3611,True,1,98,92,66,10,266
3612,True,1,62,88,54,1,205
3613,True,1,79,92,76,9,256
3614,True,1,92,84,71,2,249
3615,False,1,97,90,50,10,247
3616,False,1,61,59,57,8,185
3617,False,1,91,63,74,2,230
3618,False,1,68,79,60,3,210
3619,True,1,61,57,97,0,215
3620,True,1,50,90,98,5,243
3621,True,1,70,46,68,4,188
3622,False,1,89,81,88,4,262
3623,True,1,70,82,90,4,246
3624,True,1,57,68,60,6,191
3625,False,1,99,62,70,6,237
3626,False,1,96,49,72,3,220
3627,True,1,56,66,63,5,190
3628,False,1,79,89,45,9,222
3629,True,1,77,50,97,5,229
3630,True,1,93,70,83,2,248
3631,True,1,70,64,99,7,240
3632,True,1,52,99,60,0,211
3633,False,1,60,68,94,9,231
3634,True,1,62,56,69,1,188
3635,False,1,86,79,82,3,250
3636,True,1,95,55,71,1,222
3637,True,1,58,90,96,0,244
3638,True,1,59,87,94,7,247
3639,True,1,51,88,46,0,185
3640,True,1,76,78,97,5,256
3641,True,1,54,52,50,5,161
3642,True,1,50,80,62,5,197
3643,True,1,58,68,97,10,233
3644,True,1,72,77,96,7,252
3645,True,1,48,52,76,3,179
3646,True,1,89,78,71,5,243
3647,True,1,73,74,73,2,222
3648,True,1,88,65,71,3,227
3649,False,1,74,45,52,4,175
3650,True,1,86,97,47,10,240
3651,True,1,97,73,79,1,250
3652,True,1,68,65,86,8,227
3653,True,1,46,54,75,10,185
3654,False,1,91,53,49,4,197
3655,True,1,65,74,87,3,229
3656,True,1,72,46,83,4,205
3657,True,1,81,89,95,1,266
3658,True,1,93,70,78,10,251
3659,True,1,55,47,57,1,160
3660,True,1,69,84,67,5,225
3661,True,1,56,91,46,9,202
3662,False,1,95,60,67,2,224
3663,True,1,97,100,87,10,294
3664,True,1,60,54,55,2,171
3665,True,1,59,89,84,3,235
3666,False,1,45,63,68,7,183
3667,True,1,95,67,59,2,223
3668,True,1,72,72,50,8,202
3669,True,1,70,50,48,8,176
3670,True,1,69,83,76,1,229
3671,False,1,69,47,51,0,167
3672,True,1,70,51,67,10,198
3673,True,1,90,50,99,7,246
3674,True,1,90,93,61,8,252
3675,False,1,57,65,73,4,199
3676,True,1,54,58,58,2,172
3677,False,1,55,90,77,0,222
3678,False,1,61,54,67,8,190
