ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
260,True,1,68,61,60,10,199
261,True,1,76,83,84,3,246
262,False,1,74,51,53,4,182
263,True,1,45,70,66,9,190
264,True,1,69,96,100,5,270
265,False,1,73,66,72,10,221
266,True,1,83,53,64,5,205
267,False,1,83,89,57,7,236
268,True,1,65,56,70,5,196
269,True,1,63,92,89,10,254
270,False,1,76,81,95,3,255
271,False,1,65,69,62,6,202
272,True,1,68,52,81,3,204
273,True,1,82,79,56,10,227
274,True,1,94,80,46,7,227
275,True,1,90,58,73,4,225
276,True,1,98,89,49,6,242
277,True,1,88,76,53,10,227
278,True,1,64,60,61,10,195
279,False,1,54,90,72,6,222
280,True,1,49,73,83,7,212
281,False,1,82,70,79,8,239
282,True,1,100,89,71,8,268
283,True,1,47,95,68,8,218
284,True,1,83,85,50,1,219
285,True,1,94,60,87,10,251
286,True,1,67,55,86,9,217
287,False,1,47,81,86,10,224
288,True,1,86,70,93,5,254
289,False,1,95,72,51,0,218
290,True,1,51,61,59,8,179
291,True,1,92,78,80,9,259
292,False,1,89,81,59,7,236
293,True,1,68,70,74,10,222
294,False,1,82,89,77,2,250
295,False,1,67,46,75,1,189
296,False,1,63,71,50,1,185
297,False,1,98,91,54,5,248
298,True,1,64,66,74,3,207
299,True,1,78,75,67,7,227
300,False,1,51,73,91,7,222
301,True,1,65,49,64,0,178
302,True,1,96,90,52,0,238
303,False,1,99,66,86,1,252
304,False,1,88,96,55,3,242
305,True,1,78,56,80,2,216
306,False,1,66,80,72,7,225
307,False,1,59,96,70,10,235
308,True,1,56,56,85,10,207
309,True,1,72,70,46,9,197
310,True,1,57,73,82,6,218
311,False,1,69,45,90,3,207
312,True,1,58,62,93,1,214
313,True,1,81,51,96,8,236
314,True,1,56,68,65,3,192
315,False,1,74,52,61,10,197
316,True,1,100,76,78,10,264
317,False,1,65,83,69,9,226
318,False,1,70,82,52,5,209
319,True,1,67,99,74,9,249
320,True,1,56,97,88,4,245
321,False,1,84,82,50,10,226
322,False,1,53,65,52,3,173
323,False,1,64,52,56,5,177
324,True,1,89,54,77,6,226
325,True,1,71,83,53,9,216
326,True,1,69,72,56,7,204
327,True,1,85,79,89,10,263
328,True,1,56,80,55,7,198
329,False,1,63,53,56,5,177
330,False,1,98,73,84,0,255
331,False,1,100,67,45,7,219
332,True,1,53,57,97,6,213
333,True,1,80,77,86,7,250
334,True,1,71,88,76,6,241
335,False,1,90,98,73,7,268
336,True,1,55,50,81,0,186
337,True,1,95,93,59,4,251
338,True,1,47,62,59,8,176
339,False,1,63,55,94,7,219
340,True,1,81,92,94,7,274
341,True,1,80,77,52,9,218
342,True,1,52,62,94,8,216
343,True,1,97,68,79,0,244
344,True,1,93,91,73,8,265
345,True,1,58,72,51,10,191
346,False,1,93,60,64,0,217
347,True,1,73,61,67,1,202
348,False,1,73,100,52,3,228
349,True,1,58,96,92,9,255
350,False,1,89,67,100,9,265
351,False,1,85,72,55,9,221
352,True,1,53,95,58,3,209
353,True,1,96,48,81,5,230
354,True,1,79,62,83,8,232
355,False,1,55,65,90,4,214
356,True,1,63,81,62,8,214
357,True,1,88,97,51,2,238
358,False,1,93,95,71,0,259
359,False,1,62,100,86,2,250
360,True,1,89,100,53,3,245
361,True,1,54,90,65,3,212
362,False,1,93,98,88,6,285
363,True,1,76,54,81,10,221
364,False,1,62,85,71,6,224
365,True,1,73,49,85,1,208
366,False,1,70,77,92,4,243
367,False,1,89,68,74,7,238
368,True,1,65,82,45,1,193
369,True,1,91,74,85,10,260
370,True,1,89,67,99,1,256
371,True,1,95,79,70,3,247
372,False,1,72,97,58,7,234
373,False,1,62,65,98,4,229
374,True,1,66,80,81,2,229
375,True,1,81,99,76,5,261
376,False,1,88,93,48,0,229
377,True,1,51,85,95,7,238
378,True,1,46,52,99,2,199
379,False,1,73,74,45,6,198
380,True,1,57,89,53,10,209
381,False,1,64,55,100,4,223
382,True,1,50,86,68,4,208
383,False,1,50,68,87,10,215
384,False,1,55,48,70,10,183
385,False,1,64,91,89,3,247
386,True,1,72,86,50,1,209
387,False,1,45,58,75,1,179
388,False,1,53,82,59,8,202
389,False,1,88,73,45,0,206
390,True,1,89,66,97,1,253
391,False,1,100,72,89,2,263
392,False,1,75,49,59,6,189
393,True,1,50,91,96,1,238
394,True,1,51,65,68,4,188
395,True,1,53,69,94,2,218
396,False,1,86,88,54,1,229
397,True,1,78,81,45,9,213
398,False,1,86,55,73,5,219
399,False,1,91,58,85,2,236
400,False,1,71,84,88,7,250
401,True,1,100,58,50,1,209
402,True,1,53,93,52,9,207
403,True,1,91,69,67,6,233
404,False,1,65,95,53,3,216
405,True,1,62,86,50,3,201
406,True,1,80,83,83,9,255
407,False,1,63,94,89,0,246
408,False,1,99,99,87,4,289
409,True,1,58,78,83,8,227
410,True,1,57,92,70,4,223
411,True,1,86,48,95,3,232
412,True,1,76,69,52,3,200
413,True,1,76,85,83,1,245
414,True,1,78,45,68,5,196
415,True,1,53,69,100,9,231
416,True,1,71,68,79,10,228
417,True,1,56,93,75,1,225
418,False,1,46,82,49,0,177
419,False,1,61,58,47,0,166
420,False,1,95,70,77,4,246
421,False,1,85,90,77,6,258
422,False,1,72,89,70,1,232
423,False,1,85,79,79,9,252
424,True,1,54,62,50,4,170
425,False,1,50,77,58,2,187
426,True,1,79,65,70,9,223
427,False,1,85,93,98,10,286
428,False,1,88,86,49,4,227
429,True,1,89,72,91,3,255
430,False,1,48,60,50,6,164
431,False,1,52,74,84,9,219
432,False,1,48,64,87,10,209
433,True,1,92,56,52,0,200
434,True,1,90,53,89,0,232
435,False,1,55,76,67,8,206
436,False,1,78,95,97,4,274
437,False,1,55,68,53,4,180
438,True,1,91,52,94,0,237
439,True,1,66,96,72,4,238
440,False,1,78,49,61,9,197
441,False,1,85,49,76,7,217
442,True,1,77,68,48,7,200
443,True,1,99,81,55,5,240
444,True,1,55,61,94,1,211
445,False,1,81,88,91,1,261
446,True,1,59,92,77,0,228
447,True,1,47,99,100,0,246
448,True,1,60,47,75,5,187
449,False,1,69,54,56,0,179
450,True,1,80,96,90,10,276
451,True,1,71,59,65,3,198
452,True,1,71,91,65,4,231
453,False,1,97,49,81,5,232
454,False,1,52,77,88,0,217
455,True,1,56,59,96,8,219
456,True,1,47,70,49,7,173
457,True,1,100,63,94,4,261
458,False,1,65,50,80,7,202
459,True,1,45,68,57,4,174
460,False,1,81,95,64,9,249
461,False,1,60,74,68,9,211
462,False,1,76,94,94,3,267
463,True,1,91,79,93,3,266
464,True,1,54,45,71,0,170
465,True,1,59,79,67,10,215
466,True,1,98,89,45,5,237
467,True,1,45,93,87,6,231
468,False,1,99,92,91,4,286
469,True,1,51,58,78,3,190
470,False,1,71,76,48,2,197
471,False,1,90,62,50,0,202
472,True,1,59,99,78,6,242
473,False,2,92,50,82,1,225
474,True,1,49,82,81,0,212
475,True,2,60,63,61,5,189
476,False,1,65,73,62,3,203
477,False,1,57,53,94,9,213
478,True,1,54,51,55,7,167
479,True,1,52,79,67,3,201
480,True,1,61,99,52,1,213
481,False,1,96,88,64,9,257
482,False,1,58,98,99,5,260
483,True,1,50,90,60,5,205
484,True,1,88,64,61,2,215
485,False,1,70,99,73,8,250
486,True,1,51,74,51,2,178
487,True,1,45,48,98,3,194
488,False,1,57,97,70,5,229
489,True,1,82,82,61,1,226
490,False,1,49,57,86,7,199
491,False,1,50,99,98,5,252
492,False,3,47,74,48,2,171
493,True,1,76,46,69,10,201
494,True,1,58,56,62,4,180
495,True,2,84,84,84,3,255
496,True,1,71,80,75,0,226
497,True,1,62,69,53,6,190
498,False,1,86,96,78,3,263
499,True,2,69,95,90,5,259
500,True,2,67,81,77,5,230
501,False,1,46,65,83,3,197
502,False,2,96,94,62,0,252
503,True,1,94,82,59,2,237
504,False,2,60,87,60,4,211
505,True,2,93,59,81,6,239
506,False,3,60,82,65,5,212
507,False,1,81,81,54,9,225
508,True,1,98,96,76,8,278
509,True,1,47,50,48,3,148
510,False,3,78,75,45,5,203
511,True,1,66,90,56,5,217
512,True,1,46,54,82,2,184
513,True,1,99,78,100,5,282
514,True,3,68,90,87,6,251
515,False,3,64,65,53,2,184
516,False,2,86,65,56,8,215
517,False,2,59,87,82,2,230
518,True,1,53,56,91,0,200
519,False,1,99,94,81,0,274
520,True,1,83,65,96,9,253
521,False,1,85,81,51,7,224
522,True,1,66,92,49,3,210
523,False,2,85,50,97,10,242
524,True,1,73,45,61,3,182
525,False,1,89,49,67,4,209
526,True,1,91,45,48,6,190
527,False,2,55,71,76,6,208
528,False,3,51,98,75,9,233
529,False,1,55,73,49,0,177
530,True,1,61,51,49,5,166
531,False,3,69,55,91,1,216
532,True,1,83,84,75,0,242
533,False,1,83,72,55,0,210
534,False,3,66,58,57,6,187
535,False,1,87,63,64,3,217
536,True,1,48,70,81,8,207
