ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
1098,True,1,65,57,78,6,206
1099,True,1,97,66,65,9,237
1100,True,1,66,91,90,5,252
1101,True,1,86,63,72,5,226
1102,False,1,53,72,87,6,218
1103,True,1,99,62,72,6,239
1107,True,1,66,65,98,5,234
1108,True,1,45,93,95,2,235
1109,True,1,71,81,77,9,238
1110,True,1,90,56,59,2,207
1111,True,1,69,67,47,1,184
1112,False,1,59,64,78,0,201
1113,True,1,65,68,95,3,231
1114,True,1,54,77,75,10,216
1115,True,1,53,91,58,4,206
1116,True,1,93,75,52,9,229
1117,True,1,93,90,96,7,286
1118,True,1,98,59,77,8,242
1119,True,1,64,45,86,9,204
1120,True,1,72,56,90,0,218
1121,True,1,94,66,74,3,237
1122,True,1,74,100,51,3,228
1123,True,1,91,93,93,7,284
1124,True,1,52,88,98,10,248
1125,True,1,64,45,64,5,178
1127,True,1,62,64,74,0,200
1128,True,1,47,45,96,7,195
1129,False,1,71,96,77,9,253
1131,True,1,70,93,66,2,231
1132,True,1,49,64,54,10,177
1133,True,1,87,97,49,5,238
1134,True,1,73,68,55,7,203
1135,True,1,77,67,92,1,237
1136,True,1,92,51,75,8,226
1137,True,1,62,77,70,10,219
1138,True,1,74,58,86,9,227
1139,True,1,96,77,64,2,239
1140,False,1,52,65,99,6,222
1141,True,1,64,96,85,1,246
1142,True,1,60,87,74,5,226
1143,True,1,76,58,60,5,199
1144,True,1,72,81,92,0,245
1145,True,1,100,72,61,5,238
1147,True,1,83,45,77,0,205
1149,True,1,66,46,93,2,207
1150,True,1,53,96,48,2,199
1151,True,1,80,45,100,5,230
1152,True,1,54,57,82,1,194
1153,True,1,70,72,78,0,220
1154,True,1,64,58,90,8,220
1156,True,1,99,61,80,4,244
1157,True,1,80,81,54,10,225
1159,True,1,78,46,69,1,194
1160,True,1,45,70,55,7,177
1161,True,1,61,45,76,10,192
1162,True,1,45,58,63,10,176
1163,False,1,54,82,99,10,245
1164,True,1,72,98,60,2,232
1165,True,1,67,91,92,5,255
1166,True,1,58,63,75,1,197
1168,True,1,78,50,57,5,190
1170,True,1,55,53,78,4,190
1171,True,1,71,75,67,5,218
1172,True,1,45,65,80,5,195
1173,True,1,73,81,62,1,217
1174,True,1,78,56,94,0,228
1175,True,1,83,65,73,0,221
1176,True,1,80,62,67,3,212
1177,False,1,70,66,89,4,229
1179,True,1,65,55,83,3,206
1180,True,1,75,77,47,1,200
1181,True,1,96,49,61,8,214
1182,True,1,66,84,56,8,214
1183,True,1,52,75,81,0,208
1184,True,1,68,99,54,1,222
1185,True,1,69,65,91,9,234
1186,True,1,93,58,51,3,205
1187,True,1,49,100,86,10,245
1188,True,1,83,61,56,9,209
1189,True,1,59,57,87,8,211
1190,True,1,74,100,81,6,261
1191,True,1,53,95,70,8,226
1192,True,1,61,62,45,6,174
1193,False,1,60,67,68,9,204
1194,True,1,91,61,45,3,200
1195,True,1,91,64,100,5,260
1196,True,1,69,71,94,4,238
1197,True,1,92,63,74,8,237
1198,True,1,76,50,72,3,201
1199,True,1,59,82,76,7,224
1200,True,1,88,87,83,1,259
1201,True,1,55,74,77,3,209
1203,True,1,69,94,94,5,262
1204,True,1,93,79,57,2,231
1205,True,1,63,77,68,6,214
1206,True,1,60,72,79,1,212
1207,True,1,67,91,81,3,242
1736,False,2,74,100,94,10,278
1737,True,1,55,77,54,0,186
1738,False,2,62,71,91,0,224
1743,True,2,95,72,99,1,267
1744,False,3,61,100,61,3,225
1746,True,1,88,70,54,2,214
1749,False,3,83,68,81,9,241
1751,False,2,47,49,87,10,193
1752,True,1,52,88,70,8,218
1758,True,3,45,68,65,0,178
1760,False,2,68,55,94,10,227
1764,False,2,55,92,75,9,231
1765,False,1,94,94,88,4,280
1768,False,2,46,75,75,8,204
1770,False,3,87,62,53,6,208
1771,False,2,93,78,73,8,252
1773,True,1,71,56,77,7,211
1774,True,1,100,45,86,0,231
1775,False,1,91,54,83,3,231
1780,False,2,99,66,60,3,228
1783,False,2,72,90,87,2,251
1791,False,3,68,93,100,4,265
1795,False,2,86,69,78,8,241
1796,False,2,53,92,79,2,226
1800,False,2,95,77,46,10,228
1801,False,2,96,78,83,5,262
1802,False,3,74,93,53,2,222
1807,False,2,61,84,93,7,245
1809,False,2,64,65,61,4,194
1816,False,3,54,80,63,10,207
1817,True,1,84,86,90,10,270
1820,True,1,84,89,68,0,241
1821,True,1,87,87,63,3,240
1824,True,1,61,83,58,5,207
1830,True,1,71,81,72,5,229
1831,True,1,84,99,49,10,242
1835,True,3,70,73,57,3,203
1840,False,2,86,49,71,10,216
1845,True,1,82,81,53,2,218
1849,False,2,64,83,87,2,236
1852,False,2,67,54,93,8,222
1855,False,3,56,58,94,3,211
1858,True,3,75,82,72,3,232
1864,False,2,75,64,79,4,222
2474,False,2,97,77,57,6,237
2483,False,3,84,71,47,5,207
2485,False,2,92,63,90,6,251
2505,False,2,71,92,100,0,263
2508,False,2,47,82,93,0,222
2510,True,1,51,64,90,3,208
2514,False,3,99,53,77,9,238
2517,True,1,47,62,68,8,185
2518,True,1,78,89,61,0,228
2521,True,1,52,71,45,6,174
2527,False,2,72,81,57,0,210
2528,True,1,53,96,78,5,232
2530,True,1,93,69,57,9,228
2531,False,2,54,75,78,3,210
2532,False,2,76,56,92,8,232
2534,True,1,87,47,95,3,232
2536,True,1,85,57,87,2,231
2539,True,1,69,87,74,9,239
2540,True,1,94,81,54,1,230
2544,False,2,46,94,100,0,240
2548,True,1,83,71,66,6,226
2551,True,1,45,90,62,10,207
2563,True,1,60,67,45,6,178
2570,True,1,45,62,45,9,161
2574,False,2,50,78,85,4,217
2575,True,1,98,78,97,5,278
2576,True,2,46,75,77,1,199
2578,False,2,45,87,50,10,192
2581,True,1,96,63,56,4,219
2584,True,1,100,83,73,3,259
2588,False,3,76,52,69,4,201
2595,False,2,95,88,76,3,262
2598,False,2,63,45,81,7,196
2609,False,2,68,53,97,9,227
2613,False,2,93,82,91,3,269
2617,True,2,62,64,74,1,201
2622,True,1,66,53,96,5,220
2623,True,1,65,87,47,6,205
2624,False,1,89,45,79,1,214
3132,True,1,81,56,55,7,199
3136,True,1,97,90,50,6,243
3137,False,2,53,60,77,0,190
3139,True,1,96,98,64,5,263
3143,True,2,68,71,95,8,242
3147,True,2,95,49,53,5,202
3149,True,1,45,52,62,6,165
3152,False,2,68,80,75,10,233
3157,True,1,92,81,59,10,242
3158,True,1,95,83,82,7,267
3159,True,1,52,77,83,5,217
3163,True,1,58,56,100,1,215
3167,True,1,50,54,69,0,173
3174,False,1,89,74,51,2,216
3176,True,1,69,71,83,9,232
3177,False,2,80,64,69,2,215
3179,False,2,74,77,70,6,227
3183,False,2,79,87,71,10,247
3184,True,2,88,92,70,9,259
3186,False,2,87,48,65,0,200
3191,False,2,55,68,86,0,209
3203,True,1,67,88,95,7,257
3206,True,1,45,56,60,9,170
3208,False,2,64,59,94,5,222
3210,True,1,100,56,85,3,244
3214,False,2,50,58,45,5,158
3215,False,2,94,64,100,7,265
3217,False,1,88,82,67,10,247
3218,True,1,73,74,86,5,238
3219,True,1,69,79,62,7,217
3220,False,2,53,87,56,10,206
3221,False,2,94,84,97,8,283
3223,True,2,80,55,72,10,217
3224,False,2,93,87,75,7,262
3226,True,1,52,79,81,6,218
3228,True,1,83,86,90,9,268
3233,True,1,71,97,69,4,241
3243,True,1,64,66,49,4,183
3250,True,2,99,64,78,3,244
3253,True,1,58,80,63,5,206
3254,True,1,54,69,69,9,201
3257,True,1,83,85,87,2,257
3259,True,1,45,90,73,6,214
3260,True,1,62,87,63,2,214
3261,True,1,82,77,65,1,225
3262,True,1,97,56,98,2,253
3263,True,1,56,57,52,1,166
3264,True,1,86,69,64,8,227
3265,True,1,87,98,97,8,290
3266,True,1,85,89,91,0,265
3267,True,1,72,75,96,5,248
3268,True,1,90,63,58,10,221
3269,True,1,64,83,89,10,246
3270,True,1,92,51,75,4,222
3272,True,1,75,70,90,4,239
3273,True,1,94,48,75,4,221
3274,True,1,89,45,86,6,226
3275,False,1,47,95,96,0,238
3276,True,1,83,90,68,2,243
3277,True,1,100,50,58,4,212
3278,True,1,92,82,54,2,230
3279,True,1,71,80,98,5,254
3280,True,1,70,89,79,9,247
3282,True,1,58,66,100,3,227
3283,True,1,62,50,45,10,167
3284,True,1,92,48,82,0,222
3285,True,1,85,100,70,7,262
3286,True,1,76,82,63,10,231
3287,True,1,54,98,67,6,225
3288,True,1,51,61,57,4,173
3289,True,1,92,71,59,5,227
3290,True,1,71,53,95,10,229
3291,True,1,62,92,77,3,234
3292,False,1,89,54,70,10,223
3293,True,1,79,60,75,6,220
3294,True,1,49,45,89,10,193
3295,True,1,84,94,98,10,286
3296,True,1,60,57,90,9,216
3297,True,1,53,55,75,7,190
3298,True,1,79,77,88,5,249
3299,False,1,100,76,89,5,270
3300,True,1,97,79,83,9,268
3301,True,1,70,85,80,6,241
3302,True,1,99,52,97,8,256
3303,True,1,45,60,67,5,177
3304,True,1,79,93,57,9,238
3305,False,1,53,59,100,5,217
3306,True,1,85,52,58,8,203
3307,True,1,60,48,100,0,208
3308,True,1,100,88,78,9,275
3309,True,1,97,68,92,2,259
3310,False,1,53,61,51,1,166
3311,True,1,100,81,91,3,275
3312,False,1,86,78,56,7,227
3313,True,1,62,65,85,0,212
3314,True,1,56,56,91,10,213
3315,True,1,85,74,45,8,212
3316,True,1,99,56,81,2,238
3317,True,1,60,75,96,9,240
3318,False,1,52,91,82,10,235
3319,False,1,57,58,56,3,174
3320,True,1,52,94,55,0,201
3321,True,1,54,62,56,0,172
3322,False,1,51,49,87,7,194
3323,True,1,72,71,76,5,224
3324,True,1,49,49,46,8,152
3325,True,1,97,88,81,10,276
3326,True,1,97,83,91,8,279
3327,True,1,71,94,65,3,233
3328,True,1,45,82,54,6,187
3329,True,1,53,72,74,1,200
3330,False,1,63,45,93,1,202
3332,True,1,60,86,51,10,207
3333,True,1,72,89,53,9,223
3334,True,1,64,68,94,9,235
3335,True,1,91,50,61,5,207
3336,True,1,65,73,100,9,247
3337,True,1,66,100,87,0,253
3338,True,1,47,50,57,0,154
3339,True,1,74,100,94,4,272
3340,True,1,51,45,63,6,165
3341,True,1,61,91,78,6,236
3342,True,1,69,98,45,3,215
3343,True,1,48,93,47,4,192
3344,True,1,73,92,71,7,243
3345,True,1,65,53,46,0,164
3346,True,1,86,68,72,2,228
3347,True,1,99,52,91,0,242
3348,True,1,88,100,59,4,251
3349,True,1,45,94,73,7,219
3350,True,1,66,54,71,8,199
3351,True,1,98,80,59,8,245
3352,True,1,73,45,73,10,201
3353,True,1,49,64,97,10,220
3354,True,1,89,58,69,6,222
3355,True,1,75,59,59,7,200
3356,True,1,51,70,78,7,206
3357,True,1,77,86,71,1,235
3358,False,1,65,85,70,1,221
3359,True,1,78,63,77,8,226
3360,True,1,82,82,76,10,250
3361,True,1,80,56,74,7,217
3362,False,1,85,83,89,8,265
3363,True,1,99,83,45,4,231
3364,True,1,45,67,100,9,221
3366,True,1,94,46,86,5,231
3367,True,1,73,49,86,7,215
3368,True,1,65,50,45,0,160
3369,True,1,58,72,92,4,226
3370,True,1,70,95,87,8,260
3371,True,1,85,82,93,1,261
3372,True,1,69,49,64,1,183
3373,True,1,82,100,50,8,240
3375,True,1,70,66,76,6,218
3376,True,1,56,77,78,7,218
3377,True,1,68,89,54,8,219
3378,True,1,93,58,81,4,236
3379,True,1,71,79,60,0,210
3380,True,1,46,77,93,10,226
3381,True,1,85,55,62,3,205
3383,True,1,58,76,67,0,201
3384,False,1,55,56,78,7,196
3385,True,1,68,81,85,3,237
3386,True,1,74,45,100,3,222
3387,True,1,91,92,64,2,249
3388,True,1,56,48,93,6,203
3389,True,1,63,91,67,6,227
3390,True,1,73,96,95,0,264
3391,True,1,62,71,89,9,231
3392,True,1,56,45,96,9,206
3393,True,1,54,51,97,3,205
3394,True,1,72,95,50,10,227
3395,True,1,45,92,53,0,190
3396,True,1,83,72,62,7,224
3397,False,1,75,60,53,7,195
3398,True,1,50,61,97,4,212
3399,True,1,62,97,100,6,265
3400,True,1,51,75,50,8,184
3401,True,1,88,64,86,6,244
3403,True,1,73,82,100,10,265
3404,True,1,58,60,84,3,205
3405,True,1,94,73,57,3,227
3406,True,1,58,70,47,8,183
3407,True,1,78,96,93,5,272
3408,True,1,48,74,50,1,173
3410,False,1,89,95,52,1,237
3411,False,1,47,85,69,0,201
3412,True,1,85,53,100,6,244
3414,True,1,49,68,56,5,178
3415,True,1,46,94,51,6,197
3416,True,1,61,92,98,8,259
3417,True,1,53,92,86,4,235
3418,True,1,57,51,50,7,165
3419,True,1,47,100,68,8,223
3421,True,1,79,56,85,8,228
3422,True,1,52,76,82,6,216
3423,True,1,81,94,64,5,244
3424,True,1,57,99,86,1,243
3425,True,1,100,86,73,9,268
3426,True,1,75,80,84,9,248
3427,True,1,59,100,94,8,261
3428,True,1,64,58,79,5,206
3430,True,1,75,100,90,0,265
3431,True,1,83,100,92,8,283
3432,True,1,50,78,57,3,188
3433,True,1,91,77,55,5,228
3434,False,1,89,87,99,1,276
3435,False,1,51,61,67,1,180
3436,True,1,52,65,93,6,216
3437,True,1,82,84,74,2,242
3438,True,1,86,56,47,9,198
3439,True,1,68,55,92,3,218
3440,True,1,70,60,81,2,213
3442,True,1,76,53,69,4,202
3443,True,1,79,73,45,6,203
3444,True,1,76,52,86,10,224
3445,True,1,56,90,56,3,205
3446,True,1,84,80,57,6,227
3447,True,1,62,58,66,4,190
3449,True,1,69,54,83,0,206
3451,True,1,93,75,62,1,231
3452,True,1,72,69,68,10,219
3453,True,1,68,66,55,7,196
3454,True,1,70,51,58,9,188
3455,True,1,55,88,94,0,237
3456,True,1,87,47,81,5,220
3457,True,1,98,60,47,0,205
3458,True,1,73,84,93,5,255
3459,True,1,89,49,82,10,230
3460,True,1,51,59,46,3,159
3461,False,1,50,73,94,8,225
3462,True,1,71,49,80,10,210
3463,True,1,51,50,71,3,175
3464,True,1,89,78,86,7,260
3466,True,1,56,81,47,6,190
3467,True,1,87,79,64,4,234
3468,True,1,65,100,65,1,231
3469,True,1,87,59,45,1,192
3470,True,1,82,57,52,7,198
3471,True,1,68,95,93,7,263
3472,True,1,69,97,51,0,217
3473,True,1,54,100,75,0,229
3474,True,1,50,64,54,3,171
3475,True,1,60,100,96,0,256
3476,True,1,68,92,89,8,257
3477,True,1,92,80,66,9,247
3478,True,1,89,85,63,2,239
3479,True,1,70,59,45,8,182
3480,True,1,54,95,77,2,228
3481,True,1,98,54,72,9,233
3482,True,1,76,53,66,8,203
3483,True,1,87,71,89,2,249
3484,True,1,64,83,92,0,239
3485,True,1,53,45,65,4,167
3486,True,1,88,81,59,3,231
3487,True,1,92,88,46,4,230
3488,False,1,87,87,56,1,231
3489,True,1,57,65,51,0,173
3490,True,1,53,71,45,6,175
3491,True,1,83,94,89,2,268
3492,True,1,46,46,81,6,179
3493,True,1,85,82,56,5,228
3494,True,1,81,69,82,9,241
3495,False,1,52,81,62,6,201
3496,True,1,92,97,63,5,257
3497,True,1,90,78,69,1,238
3498,True,1,45,63,67,0,175
3499,False,1,45,46,70,5,166
3500,False,1,82,79,47,10,218
3501,True,1,45,67,82,5,199
3502,True,1,98,75,45,3,221
3503,True,1,82,70,88,8,248
3504,True,1,75,62,45,1,183
3505,True,1,70,74,61,10,215
3506,True,1,53,90,57,10,210
3507,True,1,57,84,96,6,243
3508,True,1,62,84,94,4,244
3509,True,1,100,59,45,0,204
3510,True,1,68,78,71,5,222
3511,True,1,92,99,95,4,290
3512,True,1,71,64,48,1,184
3513,True,1,57,89,65,2,213
3514,True,1,48,75,53,6,182
3515,True,1,65,64,58,7,194
3516,True,1,55,68,54,7,184
3517,True,1,82,59,56,9,206
3518,True,1,53,83,52,10,198
3519,True,1,83,85,91,3,262
3520,True,1,56,99,54,2,211
3522,True,1,46,88,99,0,233
3523,True,1,82,45,90,4,221
3524,True,1,100,91,45,5,241
3525,True,1,63,50,89,9,211
3526,True,1,82,72,78,2,234
3527,True,1,64,48,52,3,167
3528,True,1,55,73,68,5,201
3529,True,1,56,97,48,8,209
3530,False,1,46,64,89,7,206
3531,True,1,78,67,97,7,249
3532,True,1,80,91,76,9,256
3533,True,1,63,98,79,1,241
3535,True,1,89,77,61,0,227
3536,True,1,68,50,64,4,186
3537,True,1,67,88,97,4,256
3538,True,1,97,49,87,2,235
3539,True,1,75,63,68,7,213
3540,True,1,60,53,56,6,175
3541,True,1,76,45,87,8,216
3542,True,1,53,45,69,3,170
3543,True,1,45,93,64,0,202
3544,True,1,59,86,95,9,249
3545,True,1,45,55,53,8,161
3546,True,1,93,50,49,10,202
3547,True,1,93,81,90,10,274
3548,True,1,53,46,66,9,174
3549,True,1,98,48,82,9,237
3550,True,1,76,87,45,9,217
3551,True,1,70,84,51,7,212
3552,True,1,52,91,50,7,200
3553,True,1,70,59,83,4,216
3554,True,1,61,83,80,1,225
3555,True,1,91,87,70,10,258
3557,False,1,53,86,92,3,234
3558,True,1,69,78,76,0,223
3559,True,1,88,53,90,5,236
3560,True,1,59,70,77,10,216
3561,True,1,99,61,50,6,216
3562,True,1,66,82,49,10,207
3563,True,1,80,78,57,8,223
3564,False,1,65,64,64,1,194
3565,True,1,90,49,74,1,214
3566,True,1,52,93,91,7,243
3567,True,1,52,45,52,2,151
3568,True,1,84,56,82,4,226
3569,True,1,82,50,82,4,218
3570,True,1,50,88,56,0,194
3571,False,1,60,54,61,4,179
3572,True,1,75,65,86,2,228
3573,True,1,96,49,91,9,245
3574,True,1,97,56,45,6,204
3575,True,1,73,83,81,5,242
3576,True,1,90,47,85,0,222
3577,True,1,94,86,92,0,272
3578,True,1,55,48,87,4,194
3579,False,1,51,65,91,4,211
3580,True,1,60,97,54,4,215
3581,True,1,89,70,80,7,246
3582,True,1,97,53,90,2,242
3583,True,1,57,68,85,4,214
3584,True,1,51,92,93,1,237
3585,False,1,73,55,70,4,202
3586,True,1,48,70,66,7,191
3587,True,1,60,50,86,0,196
3588,True,1,68,94,97,10,269
3590,True,1,75,70,72,10,227
3591,True,1,54,88,82,4,228
3592,True,1,52,98,45,9,204
3593,True,1,49,85,56,10,200
3594,True,1,51,69,88,9,217
3595,True,1,93,46,74,4,217
3596,True,1,100,54,78,8,240
3597,True,1,49,100,48,2,199
3598,True,1,96,92,84,2,274
3599,True,1,83,66,71,1,221
3600,True,1,78,48,100,1,227
3601,True,1,71,79,45,9,204
3603,True,1,90,49,70,2,211
3604,True,1,48,85,80,7,220
3605,False,1,64,77,61,3,205
3606,True,1,70,72,71,5,218
3607,True,1,87,58,78,7,230
3608,True,1,82,82,64,1,229
3609,True,1,100,57,71,2,230
3610,True,1,60,56,58,5,179
3611,True,1,99,90,69,8,266
3612,True,1,64,93,49,1,207
3613,True,1,81,94,72,8,255
3614,True,1,91,88,71,0,250
3615,True,1,94,91,49,9,243
3616,True,1,66,60,54,6,186
3617,True,1,91,58,75,0,224
3618,True,1,70,74,65,4,213
3619,True,1,59,58,95,1,213
3620,True,1,53,88,95,3,239
3621,True,1,69,46,70,4,189
3622,False,1,85,78,84,2,249
3623,True,1,72,87,95,2,256
3624,False,1,59,67,60,4,190
3626,True,1,97,52,69,3,221
3627,True,1,55,71,66,3,195
3628,False,1,75,94,47,9,225
3629,True,1,77,50,99,3,229
3630,False,1,94,68,88,1,251
3631,False,1,69,67,100,8,244
3632,True,1,50,96,60,1,207
3633,True,1,58,63,94,8,223
3634,False,1,63,57,70,0,190
3635,True,1,81,82,79,3,245
3636,True,1,91,59,76,3,229
3637,True,1,55,95,100,2,252
3638,True,1,60,84,91,5,240
3639,True,1,53,90,48,1,192
3640,True,1,73,83,95,7,258
3641,True,1,59,48,52,6,165
3642,True,1,50,85,62,4,201
3643,True,1,62,68,100,10,240
3644,True,1,75,74,91,5,245
3645,True,1,48,48,75,3,174
3646,True,1,86,74,76,7,243
3647,True,1,68,70,78,2,218
3648,True,1,91,66,76,4,237
3649,True,1,79,45,50,5,179
3651,True,1,96,72,76,1,245
3652,True,1,72,70,81,9,232
3653,True,1,48,51,77,10,186
3654,True,1,89,58,49,5,201
3655,True,1,61,78,92,3,234
3656,False,1,67,45,85,6,203
3657,True,1,84,88,91,0,263
3658,True,1,89,71,78,10,248
3659,True,1,50,50,58,0,158
3660,True,1,64,79,72,6,221
3661,True,1,57,88,47,7,199
3662,True,1,94,65,66,3,228
3663,True,1,94,100,82,9,285
3664,True,1,57,54,51,2,164
3665,True,1,60,94,88,3,245
3667,True,1,93,71,55,2,221
3668,True,1,71,69,45,6,191
3669,True,1,74,45,49,7,175
3670,True,1,73,82,79,3,237
3671,True,1,69,46,46,1,162
3672,True,1,68,52,72,9,201
3673,True,1,92,52,100,6,250
3674,True,1,86,93,65,6,250
3675,True,1,61,70,75,6,212
3676,True,1,57,53,63,4,177
3678,True,1,66,55,65,10,196
3940,True,2,77,65,96,0,238
3941,False,3,87,77,99,7,270
3945,True,1,75,81,89,3,248
3946,False,2,75,52,76,4,207
3948,True,2,78,70,66,10,224
3950,False,2,45,73,53,3,174
3955,True,2,95,79,88,9,271
3956,True,2,64,58,82,3,207
3957,False,3,46,53,70,9,178
3959,True,3,80,48,58,10,196
3962,True,1,60,66,60,7,193
3963,False,2,84,98,77,3,262
3967,True,1,56,83,96,8,243
3971,True,1,88,100,86,7,281
3972,False,3,93,82,84,0,259
3974,False,3,81,75,73,3,232
3975,True,1,94,47,87,3,231
3977,True,1,48,78,100,0,226
3985,False,2,73,52,54,6,185
3990,False,3,84,70,46,10,210
3991,False,2,91,89,67,10,257
3993,True,1,90,95,62,3,250
3994,True,1,52,78,65,5,200
4241,True,1,95,72,58,6,231
4242,True,1,100,81,65,9,255
4248,False,2,70,88,57,8,223
4253,True,1,46,95,46,1,188
4256,False,3,82,66,51,4,203
4258,True,2,87,77,45,0,209
4263,True,1,99,47,67,1,214
4267,True,1,88,73,88,7,256
4270,False,2,45,64,90,10,209
4272,True,3,85,88,85,2,260
4275,True,1,83,93,76,10,262
4277,True,1,63,94,59,5,221
4279,False,2,67,93,57,6,223
4283,False,2,78,89,59,10,236
4288,True,1,89,64,61,3,217
4289,False,2,49,85,83,5,222
4292,True,1,67,88,49,6,210
4295,True,1,50,58,92,10,210
4486,True,1,93,68,95,7,263
4488,True,2,46,95,63,1,205
4492,True,2,66,85,68,10,229
4493,True,1,59,86,63,0,208
4502,True,1,64,68,65,8,205
4506,True,2,70,89,60,10,229
4510,True,1,64,45,88,9,206
4512,True,1,76,97,45,9,227
4514,False,1,46,59,99,10,214
4515,True,2,83,51,88,2,224
4520,True,2,70,56,94,2,222
4525,True,1,72,47,62,2,183
4527,True,1,71,66,47,4,188
4530,True,2,61,50,87,10,208
4533,True,1,83,57,96,8,244
4534,True,1,96,57,73,3,229
4535,True,1,83,70,65,2,220
4536,True,1,64,56,97,7,224
4537,True,1,87,71,45,7,210
4538,True,1,63,87,88,1,239
4539,True,1,64,72,61,4,201
4540,True,1,45,95,55,6,201
4541,True,1,89,52,57,5,203
4542,True,1,57,63,54,5,179
