ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
1122,True,1,71,100,52,3,226
1123,True,1,92,86,99,9,286
1124,True,1,45,85,94,10,234
1125,False,1,69,48,64,8,189
1126,False,1,47,65,79,9,200
1127,True,1,54,65,77,3,199
1128,False,1,54,48,88,6,196
1129,True,1,73,93,83,9,258
1130,True,1,77,50,59,6,192
1131,True,1,63,95,70,2,230
1132,True,1,53,66,50,7,176
1133,False,1,81,92,48,8,229
1134,True,1,70,61,50,6,187
1135,True,1,77,72,94,2,245
1136,True,1,93,53,75,8,229
1137,False,1,57,76,70,10,213
1138,True,1,81,57,80,9,227
1139,True,1,92,78,60,3,233
1140,True,1,49,62,94,6,211
1141,True,1,65,88,81,1,235
1142,False,1,52,87,71,6,216
1143,False,1,68,67,57,5,197
1144,True,1,67,83,86,0,236
1145,False,1,94,64,55,5,218
1146,False,1,84,97,96,7,284
1147,True,1,84,54,73,0,211
1148,True,1,97,59,57,10,223
1149,False,1,68,54,93,1,216
1150,True,1,52,92,48,3,195
1151,False,1,84,54,100,4,242
1152,False,1,45,66,89,1,201
1153,False,1,64,73,75,0,212
1154,True,1,66,58,92,8,224
1155,True,1,58,58,79,8,203
1156,False,1,93,61,80,7,241
1157,True,1,84,91,54,10,239
1158,False,1,46,69,82,10,207
1159,False,1,78,47,61,2,188
1160,True,1,48,63,57,9,177
1161,True,1,62,48,74,10,194
1162,False,1,45,49,69,10,173
1163,False,1,62,87,99,10,258
1164,True,1,68,100,51,0,219
1165,False,1,63,100,86,6,255
1166,False,1,59,69,77,1,206
1167,False,1,65,76,100,9,250
1168,True,1,79,50,56,3,188
1169,False,1,77,74,80,0,231
1170,True,1,47,60,78,4,189
1171,True,1,66,76,70,2,214
1172,False,1,46,67,88,5,206
1173,True,1,67,85,64,3,219
1174,True,1,77,62,96,0,235
1175,True,1,85,61,69,0,215
1176,False,1,80,62,59,2,203
1177,True,1,66,70,87,2,225
1178,True,1,50,91,69,8,218
1179,True,1,71,60,81,2,214
1180,True,1,73,79,53,3,208
1181,False,1,100,53,64,8,225
1182,True,1,72,94,54,10,230
1183,True,1,49,80,79,1,209
1184,True,1,65,98,54,0,217
1185,True,1,64,73,92,10,239
1186,True,1,94,57,51,2,204
1187,False,1,46,93,84,9,232
1188,True,1,83,59,59,10,211
1189,True,1,67,50,89,7,213
1190,False,1,77,99,83,7,266
1191,False,1,56,99,69,7,231
1192,False,1,57,59,47,6,169
1193,False,1,62,71,59,10,202
1194,True,1,93,58,49,2,202
1195,False,1,89,65,100,7,261
1196,False,1,72,70,94,0,236
1197,True,1,91,65,70,9,235
1198,False,1,78,51,73,7,209
1199,False,1,60,78,79,6,223
1200,False,1,78,93,85,0,256
1201,False,1,63,73,70,4,210
1202,False,1,72,63,84,0,219
1203,False,1,74,98,86,7,265
1204,False,1,91,77,52,2,222
1205,True,1,70,71,65,7,213
1206,True,1,56,74,82,3,215
1207,True,1,65,89,86,2,242
